Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	A	um	lam	t10	t50	t90	t_window	t_inflection	y_inflection	auc	R2	RMSE	normalized_RMSE	AIC	BIC
SPAC12G12.10	wdr21	viable	V	0.448	0.075	1.691	2.055	4.692	8.829	6.773	3.887	0.165	3.743	0.874057	0.07	0.136237	-20.531	-21.702
SPAC12G12.11c	miy1	viable	V	0.192	0.032	-0.0	0.364	3.001	7.138	6.773	2.196	0.071	1.914	0.077708	0.145	0.371592	-13.341	-14.513
SPAC12G12.12	gms2	viable	V	0.306	0.019	0.0	1.006	8.285	19.706	18.7	6.063	0.113	1.673	0.725944	0.064	0.22614	-21.524	-22.696
SPAC12G12.13c	cid14	viable	V	5.468	0.864	2.692	3.079	5.875	10.263	7.184	5.021	2.012	39.234	0.999991	0.007	0.001229	-44.304	-45.476
SPAC12G12.14c	pfs2	inviable	E	5.874	0.788	2.518	2.973	6.265	11.431	8.457	5.26	2.161	39.777	0.999204	0.062	0.01125	-21.772	-22.944
SPAC12G12.15	sif3	viable	V	0.324	0.054	0.0	0.365	3.001	7.138	6.773	2.196	0.119	3.236	0.784878	0.065	0.148354	-21.314	-22.486
SPAC12G12.16c	SPAC12G12.16c	viable	V	-0.04	0.002	0.0	1.006	8.283	19.701	18.695	6.061	-0.015	-0.005	-0.169627	0.215	0.370923	-9.382	-10.554
SPAC12G12.17	nce101	unknown	Not_determined	-0.038	0.002	0.0	1.006	8.285	19.706	18.7	6.063	-0.014	-0.004	-0.650478	0.088	0.453153	-18.314	-19.486
SPAC1327.01c	SPAC1327.01c	viable	V	0.05	-0.008	0.0	0.364	3.001	7.138	6.773	2.196	0.018	0.002	-2.4402	0.089	0.604294	-18.21	-19.382
SPAC139.01c	mkt1	viable	V	-0.005	0.001	0.0	0.418	3.44	8.182	7.764	2.517	-0.002	-0.0	-0.31254	0.055	0.416076	-23.018	-24.19
SPAC139.02c	oac1	viable	V	0.0	0.0	0.0	0.361	2.971	7.066	6.706	2.174	0.0	0.004	-0.000452	0.14	0.336419	-13.665	-14.836
SPAC139.03	toe2	viable	V	0.048	-0.003	0.0	1.006	8.285	19.706	18.7	6.063	0.018	0.005	-0.221418	0.082	0.445814	-19.061	-20.233
SPAC139.04c	fap2	viable	V	-0.265	0.019	0.0	0.868	7.147	17.0	16.132	5.23	-0.098	-0.026	-0.38472	0.178	0.422217	-11.274	-12.445
SPAC139.05	ssd2	viable	V	-0.104	0.017	-0.0	0.364	3.001	7.138	6.773	2.196	-0.038	-0.004	-0.141025	0.042	0.391387	-25.73	-26.902
SPAC139.06	hat1	viable	V	0.337	0.035	1.059	1.656	5.969	12.737	11.082	4.652	0.124	2.372	0.738844	0.081	0.189538	-19.165	-20.336
SPAC1399.01c	SPAC1399.01c	viable	V	-0.014	-0.002	-0.0	0.364	3.001	7.138	6.773	2.196	-0.005	-0.142	-0.079137	0.063	0.360491	-21.576	-22.747
SPAC1399.02	SPAC1399.02	viable	V	-0.044	0.003	0.0	0.997	8.21	19.527	18.53	6.008	-0.016	-0.005	-0.30247	0.202	0.450847	-9.974	-11.145
SPAC1399.03	fur4	viable	V	0.019	-0.003	0.0	0.364	3.001	7.138	6.773	2.196	0.007	0.001	-1.165815	0.104	0.575337	-16.621	-17.792
SPAC1399.04c	uck2	viable	V	-0.033	0.005	0.0	0.404	3.328	7.916	7.512	2.435	-0.012	-0.002	-0.449621	0.099	0.444533	-17.113	-18.285
SPAC1399.05c	toe1	viable	V	-0.015	0.003	0.0	0.364	3.001	7.138	6.773	2.196	-0.006	-0.001	-0.187148	0.209	0.374637	-9.652	-10.824
SPAC13A11.01c	rga8	viable	V	-0.048	0.007	0.0	0.414	3.408	8.105	7.692	2.494	-0.018	-0.002	-0.115354	0.081	0.396869	-19.138	-20.31
SPAC13A11.02c	erg11	inviable	E	5.905	0.989	-0.0	0.364	3.001	7.138	6.773	2.196	2.172	58.983	0.944422	0.516	0.083187	-0.626	-1.798
SPAC13A11.03	mcp7	viable	V	-0.033	0.006	-0.0	0.364	3.001	7.138	6.773	2.196	-0.012	-0.001	-0.156728	0.146	0.359605	-13.266	-14.438
SPAC13A11.04c	ubp8	viable	V	0.9	0.151	5.664	6.028	8.665	12.802	6.773	7.86	0.331	4.065	0.960643	0.072	0.092292	-20.313	-21.484
SPAC13A11.05	ysp2	viable	V	-0.013	0.002	-0.0	0.364	3.001	7.138	6.773	2.196	-0.005	-0.001	-0.985111	0.119	0.581674	-15.266	-16.438
SPAC13A11.06	pdc202	viable	V	0.219	0.037	-0.0	0.364	3.001	7.138	6.773	2.196	0.081	2.186	0.012726	0.118	0.33543	-15.393	-16.565
SPAC13C5.01c	pre9	viable	V	6.218	0.926	0.617	1.027	3.992	8.645	7.619	3.087	2.288	55.881	0.997374	0.118	0.019197	-15.356	-16.527
SPAC13C5.02	dre4	viable	V	4.877	0.455	5.758	6.412	11.148	18.579	12.167	9.702	1.794	14.052	0.999226	0.036	0.010698	-27.336	-28.507
SPAC13C5.03	tht1	viable	V	-0.039	0.006	0.0	0.425	3.496	8.316	7.892	2.559	-0.014	-0.002	-0.990375	0.055	0.591699	-22.999	-24.171
SPAC13C5.04	SPAC13C5.04	viable	V	-0.039	0.004	0.0	0.571	4.701	11.182	10.611	3.44	-0.014	-0.003	-1.013447	0.076	0.523246	-19.787	-20.959
SPAC13C5.05c	SPAC13C5.05c	viable	V	5.797	0.857	3.264	3.677	6.664	11.35	7.673	5.752	2.133	37.115	0.997404	0.116	0.020453	-15.581	-16.753
SPAC13C5.07	mre11	viable	V	5.423	0.465	4.825	5.537	10.684	18.761	13.225	9.113	1.995	17.959	0.997857	0.067	0.017515	-20.984	-22.156
SPAC13D1.01c	Tf2-7	unknown	Not_determined	-0.588	-0.099	-0.0	0.364	3.001	7.138	6.773	2.196	-0.216	-5.878	0.708153	0.115	0.204786	-15.656	-16.828
SPAC13D6.01	pof14	viable	V	0.137	-0.023	0.0	0.364	3.001	7.137	6.773	2.196	0.05	0.006	-1.021071	0.106	0.59018	-16.421	-17.593
SPAC13D6.03c	trm9	viable	V	1.416	0.237	2.0	2.364	5.0	9.137	6.773	4.196	0.521	11.398	0.957203	0.121	0.087214	-15.151	-16.323
SPAC13D6.04c	btb3	viable	V	-0.263	-0.044	-0.0	0.364	3.001	7.138	6.773	2.196	-0.097	-2.628	0.661327	0.063	0.195873	-21.635	-22.807
SPAC13D6.05	alp11	inviable	E	6.511	0.689	3.092	3.668	7.84	14.387	10.719	6.567	2.395	34.942	0.998467	0.086	0.015311	-18.52	-19.692
SPAC13F5.01c	msh1	viable	V	-0.048	0.008	0.0	0.37	3.043	7.238	6.868	2.227	-0.018	-0.002	-0.000952	0.096	0.343017	-17.429	-18.601
SPAC13F5.02c	taf7	inviable	E	6.586	0.731	3.24	3.79	7.769	14.012	10.222	6.554	2.423	35.63	0.997394	0.116	0.020146	-15.564	-16.736
SPAC13F5.03c	gld1	viable	V	0.637	-0.04	0.0	0.984	8.099	19.263	18.28	5.926	0.234	0.071	0.003965	0.165	0.33686	-12.014	-13.186
SPAC13F5.05	mpd1	viable	V	-0.045	0.003	-0.0	1.006	8.285	19.706	18.7	6.063	-0.017	-0.005	-0.646791	0.101	0.511783	-16.944	-18.116
SPAC13F5.06c	sec10	inviable	E	6.299	0.848	1.975	2.428	5.71	10.858	8.43	4.708	2.317	45.998	0.999623	0.046	0.00752	-24.829	-26.0
SPAC13F5.07c	hpz2	viable	V	-0.139	0.01	0.0	0.836	6.885	16.377	15.541	5.039	-0.051	-0.013	-1.341931	0.13	0.536683	-14.412	-15.583
SPAC13G6.01c	rad8	viable	V	-0.015	0.002	0.0	0.364	3.001	7.138	6.773	2.196	-0.005	-0.001	-2.1777	0.081	0.682164	-19.111	-20.283
SPAC13G6.02c	rps101	viable	V	2.523	0.246	0.291	0.917	5.446	12.553	11.635	4.064	0.928	18.894	0.986244	0.099	0.042854	-17.105	-18.277
SPAC13G6.03	gpi7	viable	V	-0.018	0.003	0.0	0.364	2.998	7.132	6.767	2.194	-0.006	-0.001	-2.708467	0.058	0.662225	-22.426	-23.597
SPAC13G6.05c	trs33	inviable	E	5.756	0.964	3.351	3.715	6.352	10.489	6.773	5.547	2.118	38.706	0.997957	0.106	0.01935	-16.467	-17.639
SPAC13G6.06c	gcv2	viable	V	0.034	-0.004	0.0	0.53	4.366	10.384	9.854	3.195	0.012	0.002	-2.944075	0.112	0.726102	-15.909	-17.08
SPAC13G6.07c	rps601	viable	V	3.952	0.308	-0.0	0.783	6.45	15.341	14.558	4.72	1.454	26.311	0.95474	0.252	0.071659	-7.802	-8.974
SPAC13G6.08	fzr2	viable	V	-0.175	-0.029	-0.0	0.364	3.001	7.138	6.773	2.196	-0.064	-1.75	-0.017625	0.106	0.34272	-16.485	-17.657
SPAC13G6.09	tsr402	viable	V	5.667	0.498	1.52	2.216	7.246	15.139	12.923	5.71	2.085	33.8	0.999011	0.057	0.011625	-22.723	-23.895
SPAC13G6.10c	asl1	viable	V	1.112	0.068	0.0	1.006	8.285	19.706	18.7	6.063	0.409	6.079	0.8934	0.101	0.106312	-16.895	-18.067
SPAC13G6.11c	erg12	inviable	E	6.06	0.872	1.243	1.667	4.736	9.552	7.885	3.799	2.23	50.04	0.999757	0.035	0.005983	-27.4	-28.572
SPAC13G6.12c	chs1	viable	V	0.063	-0.004	0.0	1.006	8.285	19.706	18.7	6.063	0.023	0.007	-0.47883	0.09	0.442931	-18.089	-19.261
SPAC13G6.13	SPAC13G6.13	viable	V	-0.005	0.001	0.0	0.529	4.358	10.365	9.836	3.189	-0.002	-0.0	-1.494472	0.076	0.651489	-19.741	-20.912
SPAC13G6.14	aps1	viable	V	0.31	0.052	-0.0	0.364	3.001	7.138	6.773	2.196	0.114	3.095	0.046647	0.198	0.372086	-10.197	-11.369
SPAC13G7.01c	erg7	inviable	E	6.663	0.881	1.564	2.026	5.368	10.613	8.587	4.348	2.451	50.807	0.99972	0.041	0.006462	-25.871	-27.043
SPAC13G7.02c	ssa1	viable	V	-0.065	0.004	0.0	1.0	8.237	19.592	18.592	6.028	-0.024	-0.007	-0.561643	0.104	0.47083	-16.674	-17.846
SPAC13G7.04c	mac1	viable	V	0.021	-0.003	0.0	0.474	3.904	9.287	8.812	2.857	0.008	0.001	-1.515855	0.101	0.527412	-16.9	-18.072
SPAC13G7.05	are1	viable	V	0.026	-0.002	0.0	0.876	7.214	17.159	16.283	5.279	0.01	0.003	-1.271332	0.095	0.618025	-17.52	-18.692
SPAC13G7.06	met16	viable	V	0.646	0.108	-0.0	0.364	3.001	7.138	6.773	2.196	0.238	6.457	0.856712	0.091	0.129249	-17.984	-19.156
SPAC13G7.07	arb2	viable	V	-0.05	0.008	0.0	0.399	3.287	7.819	7.419	2.405	-0.018	-0.002	-0.151408	0.119	0.370179	-15.27	-16.441
SPAC13G7.08c	crb3	inviable	E	7.153	0.684	1.042	1.68	6.296	13.539	11.858	4.887	2.632	48.284	0.962867	0.463	0.074767	-1.7	-2.871
SPAC13G7.09c	SPAC13G7.09c	viable	V	0.186	0.031	-0.0	0.364	3.001	7.138	6.773	2.196	0.068	1.854	-0.098802	0.233	0.400371	-8.549	-9.721
SPAC13G7.10	teb1	inviable	E	6.22	1.042	1.789	2.154	4.79	8.927	6.773	3.985	2.288	51.349	0.931211	0.653	0.09683	1.734	0.562
SPAC13G7.11	mba1	viable	V	-0.016	0.003	0.0	0.364	3.0	7.137	6.772	2.196	-0.006	-0.001	-1.507797	0.105	0.553884	-16.515	-17.687
SPAC13G7.12c	eki1	viable	V	0.514	0.086	-0.0	0.364	3.001	7.138	6.773	2.196	0.189	5.135	0.0475	0.817	0.375426	3.973	2.802
SPAC13G7.13c	msa1	viable	V	0.147	-0.009	0.0	0.999	8.225	19.564	18.565	6.019	0.054	0.017	-0.220181	0.175	0.376375	-11.407	-12.579
SPAC140.01	sdh2	viable	V	0.218	-0.013	-0.0	1.006	8.285	19.706	18.7	6.063	0.08	0.025	-0.176719	0.123	0.396279	-14.936	-16.108
SPAC140.03	arb1	viable	V	-0.008	0.001	0.0	0.364	2.999	7.133	6.768	2.194	-0.003	-0.0	-0.461193	0.019	0.411474	-33.891	-35.063
SPAC140.04	ctr1	viable	V	0.257	0.023	-0.0	0.668	5.504	13.092	12.423	4.028	0.094	1.908	0.07964	0.15	0.394888	-12.941	-14.113
SPAC1420.01c	mks1	viable	V	-0.013	0.001	0.0	0.936	7.71	18.339	17.402	5.642	-0.005	-0.001	-1.179715	0.054	0.622443	-23.159	-24.331
SPAC1420.02c	cct5	inviable	E	6.619	1.109	1.249	1.613	4.249	8.386	6.773	3.445	2.435	58.163	0.975055	0.408	0.061618	-2.962	-4.134
SPAC144.01	SPAC144.01	viable	V	0.241	0.04	-0.0	0.364	3.001	7.138	6.773	2.196	0.089	2.406	0.153883	0.163	0.321735	-12.113	-13.285
SPAC144.02	iec1	viable	V	0.653	0.088	0.0	0.455	3.75	8.92	8.465	2.744	0.24	5.982	0.906057	0.074	0.107098	-19.993	-21.165
SPAC144.03	ade2	viable	V	-0.016	0.003	0.0	0.364	3.001	7.138	6.773	2.196	-0.006	-0.001	-1.377959	0.088	0.600547	-18.272	-19.444
SPAC144.04c	spe1	viable	V	1.268	0.113	-0.0	0.687	5.653	13.447	12.76	4.137	0.466	9.252	0.824198	0.18	0.152263	-11.175	-12.346
SPAC144.05	irc20	viable	V	-0.035	0.002	-0.0	1.006	8.285	19.706	18.7	6.063	-0.013	-0.004	-0.114983	0.146	0.391437	-13.214	-14.386
SPAC144.06	apl5	viable	V	1.078	0.076	2.273	3.14	9.415	19.261	16.121	7.499	0.397	4.841	0.954666	0.064	0.074987	-21.506	-22.678
SPAC144.07c	gpn2	inviable	E	5.806	0.747	1.327	1.801	5.234	10.621	8.819	4.186	2.136	44.974	0.997989	0.096	0.016846	-17.464	-18.635
SPAC144.08	jac1	condition-dependent	E	8.453	0.814	6.047	6.681	11.269	18.467	11.786	9.868	3.11	23.317	0.993637	0.174	0.030438	-11.479	-12.651
SPAC144.09c	sfc2	inviable	E	7.657	0.71	3.129	3.788	8.554	16.031	12.243	7.099	2.817	37.105	0.997808	0.113	0.017886	-15.787	-16.959
SPAC144.10c	gwt1	inviable	E	6.428	0.859	2.298	2.755	6.06	11.245	8.49	5.051	2.365	44.785	0.999993	0.006	0.001033	-44.617	-45.788
SPAC144.11	rps1102	viable	V	2.165	0.363	2.238	2.603	5.239	9.376	6.773	4.434	0.797	16.919	0.962011	0.171	0.07384	-11.639	-12.81
SPAC144.12	rki1	inviable	E	7.336	0.749	1.143	1.741	6.067	12.855	11.114	4.747	2.699	50.962	0.989014	0.264	0.038046	-7.308	-8.48
SPAC144.13c	srw1	viable	V	2.855	0.478	0.082	0.446	3.083	7.22	6.773	2.278	1.05	28.299	0.988232	0.115	0.039754	-15.624	-16.796
SPAC144.14	klp8	viable	V	0.156	0.026	-0.0	0.364	3.001	7.138	6.773	2.196	0.057	1.555	0.448515	0.049	0.285999	-24.062	-25.234
SPAC144.15c	cog1	inviable	E	5.931	0.859	1.351	1.772	4.821	9.604	7.832	3.89	2.182	48.502	0.999661	0.041	0.007041	-25.919	-27.091
SPAC144.16	cia2	inviable	E	6.793	1.057	1.114	1.506	4.345	8.801	7.294	3.479	2.499	58.855	0.99183	0.233	0.033439	-8.563	-9.734
SPAC144.17c	SPAC144.17c	viable	V	-0.043	0.003	0.0	1.006	8.285	19.706	18.7	6.063	-0.016	-0.005	-0.410495	0.135	0.425805	-14.058	-15.23
SPAC144.18	vrg4	inviable	E	6.613	0.624	5.887	6.533	11.212	18.554	12.02	9.784	2.433	18.662	0.980263	0.241	0.051597	-8.238	-9.409
SPAC144.19	prl46	viable	Not_determined	0.162	0.027	-0.0	0.364	3.001	7.138	6.773	2.196	0.06	1.618	0.076859	0.112	0.390345	-15.89	-17.062
SPAC1486.01	sod2	viable	V	0.16	0.027	0.0	0.364	3.001	7.138	6.773	2.196	0.059	1.603	0.84992	0.026	0.140572	-30.387	-31.559
SPAC1486.02c	dsc2	viable	V	5.219	0.44	-0.0	0.725	5.966	14.192	13.467	4.366	1.92	36.727	0.951847	0.357	0.075956	-4.303	-5.474
SPAC1486.03c	ntr1	inviable	E	6.02	0.828	0.905	1.349	4.558	9.595	8.246	3.579	2.215	50.638	0.998455	0.087	0.014664	-18.373	-19.545
SPAC1486.04c	alm1	viable	V	4.403	0.37	4.595	5.321	10.57	18.806	13.486	8.967	1.62	15.049	0.983561	0.15	0.046519	-12.976	-14.148
SPAC1486.05	nup189	inviable	E	6.122	1.026	0.612	0.976	3.613	7.75	6.773	2.808	2.252	57.598	0.992721	0.197	0.031353	-10.249	-11.421
SPAC1486.06	npt1	inviable	E	6.425	1.076	0.305	0.67	3.306	7.443	6.773	2.501	2.364	62.337	0.966474	0.447	0.071017	-2.041	-3.213
SPAC1486.07c	mrpl19	inviable	E	5.439	0.525	5.687	6.32	10.898	18.081	11.761	9.5	2.001	16.382	0.999944	0.011	0.002922	-38.932	-40.104
SPAC1486.08	cox16	viable	V	2.309	0.307	8.956	9.415	12.738	17.953	8.537	11.724	0.849	3.353	0.990014	0.052	0.037228	-23.564	-24.735
SPAC1486.09	nob1	inviable	E	7.698	0.724	0.317	0.967	5.663	13.033	12.067	4.23	2.832	56.174	0.989438	0.261	0.036577	-7.444	-8.616
SPAC1486.10	thi1	viable	V	0.597	0.1	4.571	4.936	7.572	11.709	6.773	6.767	0.22	3.314	0.272756	0.423	0.318296	-2.611	-3.783
SPAC1486.11	fmc1	viable	Not_determined	0.475	0.068	5.022	5.449	8.536	13.381	7.933	7.594	0.175	2.209	0.673066	0.155	0.195609	-12.648	-13.82
SPAC14C4.01c	atg43	viable	V	0.174	0.011	0.499	1.475	8.533	19.608	18.133	6.378	0.064	0.915	0.105741	0.229	0.330795	-8.759	-9.93
SPAC14C4.02c	smc5	inviable	E	6.546	0.737	3.454	3.996	7.917	14.069	10.072	6.72	2.408	34.528	0.998568	0.086	0.014841	-18.487	-19.659
SPAC14C4.03	mek1	viable	V	-0.0	-0.0	0.0	0.352	2.899	6.894	6.542	2.121	-0.0	-0.005	-2.25705	0.117	0.658224	-15.498	-16.67
SPAC14C4.04	SPAC14C4.04	viable	V	0.036	-0.003	0.0	0.673	5.538	13.174	12.501	4.053	0.013	0.003	-0.057734	0.085	0.334055	-18.669	-19.84
SPAC14C4.05c	man1	viable	V	0.202	0.034	-0.0	0.364	3.001	7.138	6.773	2.196	0.074	2.019	0.179579	0.103	0.358509	-16.706	-17.878
SPAC14C4.06c	nab2	viable	V	2.684	0.211	3.748	4.526	10.149	18.972	14.446	8.432	0.987	10.229	0.986227	0.084	0.042416	-18.756	-19.928
SPAC14C4.07	SPAC14C4.07	viable	V	0.047	-0.008	-0.0	0.364	3.001	7.138	6.773	2.196	0.017	0.002	-2.990216	0.107	0.664477	-16.351	-17.523
SPAC14C4.08	mug5	viable	V	0.135	-0.023	0.0	0.364	3.001	7.138	6.773	2.196	0.05	0.006	-0.411206	0.178	0.456183	-11.239	-12.411
SPAC14C4.09	agn1	viable	V	-0.067	-0.011	0.0	0.364	3.001	7.138	6.773	2.196	-0.025	-0.673	0.004489	0.193	0.335965	-10.441	-11.613
SPAC14C4.10c	SPAC14C4.10c	viable	V	0.092	-0.006	0.0	1.006	8.281	19.697	18.691	6.06	0.034	0.01	-0.005578	0.073	0.334674	-20.133	-21.304
SPAC14C4.11	vtc2	viable	V	1.287	0.078	-0.0	1.006	8.285	19.706	18.7	6.063	0.473	7.032	0.922425	0.093	0.090768	-17.728	-18.9
SPAC14C4.12c	laf1	viable	V	0.354	0.059	-0.0	0.364	3.001	7.138	6.773	2.196	0.13	3.531	0.320926	0.126	0.296927	-14.699	-15.871
SPAC14C4.13	rad17	viable	V	1.191	0.086	2.675	3.518	9.615	19.182	15.665	7.753	0.438	5.13	0.949336	0.078	0.085472	-19.55	-20.721
SPAC14C4.14	atp1	viable	V	2.086	0.153	1.218	2.052	8.078	17.535	15.483	6.238	0.767	11.32	0.987889	0.067	0.039481	-21.048	-22.22
SPAC14C4.15c	dpp1	viable	V	-0.166	-0.02	0.996	1.505	5.183	10.954	9.449	4.06	-0.061	-1.292	0.124715	0.058	0.310441	-22.518	-23.689
SPAC14C4.16	dad3	viable	V	1.507	0.112	2.961	3.786	9.757	19.126	15.34	7.934	0.555	6.294	0.990301	0.04	0.036812	-26.066	-27.238
SPAC1527.01	mok11	viable	V	-0.02	0.001	0.0	1.001	8.239	19.597	18.597	6.029	-0.007	-0.002	-0.341478	0.074	0.405501	-20.064	-21.235
SPAC1527.02	sft2	viable	V	1.971	0.147	3.087	3.905	9.82	19.102	15.197	8.014	0.725	8.116	0.992545	0.046	0.031272	-24.771	-25.942
SPAC1527.03	slr1	viable	V	-0.257	-0.028	0.0	0.567	4.668	11.102	10.535	3.416	-0.095	-2.11	0.514665	0.097	0.243386	-17.344	-18.516
SPAC1556.01c	rad50	viable	V	5.939	0.46	3.579	4.367	10.064	19.005	14.639	8.325	2.185	23.098	0.998869	0.054	0.012571	-23.196	-24.368
SPAC1556.02c	sdh1	viable	V	0.392	-0.024	0.0	0.979	8.057	19.165	18.186	5.896	0.144	0.043	-0.004737	0.135	0.369331	-14.039	-15.211
SPAC1556.03	azr1	viable	V	0.835	0.14	1.684	2.049	4.685	8.822	6.773	3.88	0.307	6.98	0.874471	0.128	0.151653	-14.534	-15.706
SPAC1556.04c	cdd1	viable	V	0.171	-0.01	0.0	1.003	8.262	19.652	18.648	6.046	0.063	0.019	-0.001562	0.06	0.350766	-22.079	-23.251
SPAC1556.05c	cgr1	viable	V	5.05	0.529	1.121	1.704	5.924	12.547	10.843	4.636	1.858	35.731	0.995217	0.121	0.025324	-15.145	-16.317
SPAC1556.06	meu1	viable	V	-0.038	0.006	0.0	0.364	3.001	7.137	6.773	2.196	-0.014	-0.002	-0.336061	0.057	0.416703	-22.705	-23.876
SPAC1556.07	pmm1	inviable	E	7.239	1.213	1.052	1.416	4.053	8.19	6.773	3.248	2.663	65.008	0.996099	0.173	0.024762	-11.557	-12.728
SPAC1556.08c	cbs2	viable	V	0.94	0.157	0.419	0.783	3.42	7.557	6.773	2.615	0.346	9.013	0.90589	0.115	0.113871	-15.598	-16.769
SPAC1565.01	rcf2	viable	V	0.378	0.044	0.0	0.524	4.316	10.267	9.743	3.159	0.139	3.236	0.917397	0.038	0.099857	-26.664	-27.835
SPAC1565.02c	rga10	viable	V	-0.156	-0.026	-0.0	0.364	3.001	7.138	6.773	2.196	-0.057	-1.555	0.149668	0.08	0.36172	-19.31	-20.482
SPAC1565.03	SPAC1565.03	viable	V	-0.031	0.005	0.0	0.364	3.001	7.138	6.773	2.196	-0.011	-0.001	-1.075764	0.083	0.539358	-18.947	-20.119
SPAC1565.04c	ste4	viable	V	0.071	-0.012	-0.0	0.367	3.024	7.193	6.826	2.213	0.026	0.003	-1.514395	0.107	0.655474	-16.303	-17.475
SPAC1565.05	utp8	inviable	E	6.727	1.127	1.888	2.253	4.889	9.026	6.773	4.084	2.475	54.879	0.996311	0.16	0.02394	-12.295	-13.467
SPAC1565.06c	spg1	inviable	E	6.287	1.053	3.399	3.764	6.4	10.537	6.773	5.595	2.313	41.979	0.972401	0.429	0.068287	-2.475	-3.646
SPAC1565.07c	knd1	viable	V	0.003	-0.0	0.0	0.364	3.001	7.138	6.774	2.196	0.001	0.0	-0.462291	0.099	0.456158	-17.174	-18.346
SPAC1565.08	cdc48	inviable	E	6.101	1.022	1.841	2.205	4.842	8.979	6.773	4.037	2.245	50.06	0.975293	0.385	0.066623	-3.548	-4.72
SPAC15A10.01	atm1	condition-dependent	E	6.071	0.862	7.505	7.935	11.047	15.93	7.995	10.097	2.233	15.449	0.999671	0.033	0.007086	-28.01	-29.182
SPAC15A10.02	taf12	inviable	E	7.393	0.784	0.619	1.195	5.361	11.899	10.704	4.089	2.72	56.059	0.986668	0.295	0.043416	-6.215	-7.386
SPAC15A10.03c	rad54	viable	V	6.85	0.512	1.773	2.59	8.498	17.769	15.179	6.695	2.52	34.86	0.977945	0.296	0.053766	-6.178	-7.35
SPAC15A10.04c	zpr1	inviable	E	6.47	1.084	1.284	1.649	4.285	8.422	6.773	3.48	2.38	56.632	0.993116	0.207	0.032829	-9.735	-10.907
SPAC15A10.05c	mug182	viable	V	0.011	-0.001	0.0	0.47	3.871	9.209	8.738	2.833	0.004	0.001	-0.110155	0.072	0.385013	-20.258	-21.43
SPAC15A10.06	nhx1	viable	V	0.174	0.029	-0.0	0.364	3.001	7.138	6.773	2.196	0.064	1.739	0.718305	0.038	0.185023	-26.575	-27.747
SPAC15A10.07	SPAC15A10.07	viable	V	-0.02	0.003	0.0	0.364	3.001	7.138	6.773	2.196	-0.007	-0.001	-1.68325	0.073	0.561388	-20.176	-21.347
SPAC15A10.08	ain1	viable	V	-1.0	-0.168	8.947	9.311	11.948	16.084	6.773	11.143	-0.368	-1.767	0.722859	0.263	0.200326	-7.363	-8.534
SPAC15A10.09c	pun1	viable	V	0.153	0.026	-0.0	0.364	3.001	7.138	6.773	2.196	0.056	1.531	0.379333	0.05	0.279008	-23.969	-25.141
SPAC15A10.10	mde6	viable	V	-0.039	0.006	0.0	0.406	3.345	7.956	7.549	2.448	-0.014	-0.002	-0.463421	0.084	0.419502	-18.781	-19.953
SPAC15A10.11	ubr11	viable	V	-0.01	0.002	0.0	0.364	3.001	7.138	6.773	2.196	-0.004	-0.0	-2.465478	0.125	0.593355	-14.779	-15.95
SPAC15A10.12c	tca17	inviable	E	6.003	0.838	4.198	4.635	7.798	12.762	8.126	6.833	2.208	32.019	0.999983	0.009	0.001693	-40.686	-41.858
SPAC15A10.13	ppk3	viable	V	0.29	0.049	2.072	2.436	5.072	9.209	6.773	4.268	0.107	2.311	0.376964	0.182	0.281838	-11.065	-12.236
SPAC15A10.15	sgo2	viable	V	-0.067	0.006	0.0	0.676	5.569	13.247	12.571	4.076	-0.025	-0.005	-0.28819	0.118	0.378354	-15.399	-16.571
SPAC15A10.16	bud6	viable	V	0.501	0.03	0.0	1.006	8.285	19.706	18.699	6.063	0.184	2.736	0.640564	0.113	0.207205	-15.792	-16.964
SPAC15E1.02c	SPAC15E1.02c	viable	V	-0.053	0.004	0.0	0.827	6.806	16.188	15.361	4.98	-0.02	-0.005	-0.852202	0.139	0.507525	-13.728	-14.9
SPAC15E1.04	hal3	viable	V	5.707	0.956	1.611	1.976	4.612	8.749	6.773	3.807	2.099	48.112	0.984084	0.282	0.048029	-6.654	-7.826
SPAC15E1.05c	ect1	viable	V	0.004	-0.001	-0.0	0.364	2.997	7.129	6.765	2.193	0.002	0.0	-0.148081	0.272	0.398126	-7.008	-8.18
SPAC15E1.06	vps29	viable	V	-0.033	0.002	0.0	0.981	8.079	19.215	18.234	5.912	-0.012	-0.004	-0.810594	0.091	0.508098	-17.919	-19.09
SPAC15E1.07c	moa1	viable	V	0.011	-0.001	0.0	0.985	8.106	19.281	18.297	5.932	0.004	0.001	-0.366957	0.1	0.434671	-17.028	-18.2
SPAC15E1.08	naa10	inviable	E	5.215	0.488	5.805	6.457	11.171	18.57	12.113	9.732	1.918	14.911	0.994131	0.103	0.028821	-16.704	-17.876
SPAC15E1.09	grx2	viable	V	-0.019	0.002	0.0	0.698	5.747	13.671	12.973	4.206	-0.007	-0.002	-1.26652	0.038	0.648872	-26.627	-27.799
SPAC15E1.10	fub1	viable	V	3.003	0.431	9.507	9.933	13.011	17.841	7.908	12.071	1.105	3.664	0.990826	0.061	0.035981	-22.006	-23.178
SPAC15F9.01c	glm1	viable	V	0.001	-0.0	0.0	0.358	2.95	7.017	6.659	2.159	0.0	0.0	-1.801249	0.038	0.545146	-26.66	-27.831
