Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	YES0	YES1	YES2	YES3	YES4	YES5	YES6
SPAC14C4.06c	nab2	viable	V	0.0	0.289	0.818	2.069	2.466	3.004	3.561
SPAC14C4.07	SPAC14C4.07	viable	V	0.0	-0.144	-0.067	-0.021	-0.101	0.227	0.071
SPAC14C4.08	mug5	viable	V	0.0	0.035	-0.151	-0.05	-0.081	-0.139	-0.038
SPAC14C4.09	agn1	viable	V	0.0	-0.068	0.009	0.32	0.435	-0.126	-0.393
SPAC14C4.10c	SPAC14C4.10c	viable	V	0.0	0.291	-0.149	0.569	-0.15	-0.054	0.071
SPAC14C4.11	vtc2	viable	V	0.0	0.164	0.245	0.575	0.814	0.788	0.844
SPAC14C4.12c	laf1	viable	V	0.0	-0.019	0.068	0.246	0.902	0.425	0.736
SPAC14C4.13	rad17	viable	V	0.0	-0.032	0.005	0.399	0.566	0.88	1.156
SPAC14C4.14	atp1	viable	V	0.0	0.229	0.726	1.035	1.432	1.433	1.803
SPAC14C4.15c	dpp1	viable	V	0.0	-0.683	-0.573	-1.026	-0.738	-0.836	-1.351
SPAC14C4.16	dad3	viable	V	0.0	-0.146	0.006	0.31	0.534	1.071	1.682
SPAC1527.01	mok11	viable	V	0.0	0.207	0.258	0.338	0.345	0.129	0.183
SPAC1527.02	sft2	viable	V	0.0	-0.459	0.192	1.119	1.691	2.78	2.677
SPAC1527.03	slr1	viable	V	0.0	-0.303	-0.33	-0.031	-0.471	0.003	-0.358
SPAC1556.01c	rad50	viable	V	0.0	0.403	1.381	2.711	3.557	4.011	4.071
SPAC1556.02c	sdh1	viable	V	0.0	0.148	0.084	0.396	0.147	0.089	0.133
SPAC1556.03	azr1	viable	V	0.0	-0.384	-0.339	-0.496	-0.541	-0.761	-0.412
SPAC1556.04c	cdd1	viable	V	0.0	-0.254	0.098	0.186	0.489	0.06	0.016
SPAC1556.05c	cgr1	viable	V	0.0	1.353	2.756	3.859	4.734	4.481	4.798
SPAC1556.06	meu1	viable	V	0.0	0.486	1.038	0.745	0.595	0.744	0.644
SPAC1556.07	pmm1	inviable	E	0.0	2.182	2.787	2.787	2.787	2.787	2.787
SPAC1556.08c	cbs2	viable	V	0.0	0.292	0.145	0.741	0.759	1.105	1.259
SPAC1565.01	rcf2	viable	V	0.0	0.156	0.245	0.388	0.368	0.463	0.512
SPAC1565.02c	rga10	viable	V	0.0	1.463	1.632	1.339	2.355	0.746	1.061
SPAC1565.03	SPAC1565.03	viable	V	0.0	-0.596	-0.445	0.661	0.406	0.764	0.623
SPAC1565.04c	ste4	viable	V	0.0	0.265	1.049	1.116	0.748	1.15	1.064
SPAC1565.05	utp8	inviable	E	0.0	2.032	3.126	3.608	3.887	3.691	3.754
SPAC1565.06c	spg1	inviable	E	0.0	0.392	3.44	3.972	4.357	4.357	4.357
SPAC1565.07c	knd1	viable	V	0.0	0.13	0.613	0.747	0.711	0.685	0.991
SPAC1565.08	cdc48	inviable	E	0.0	1.634	2.988	4.097	3.716	3.962	3.874
SPAC15A10.01	atm1	condition-dependent	E	0.0	-0.048	0.137	2.2	3.723	4.299	4.394
SPAC15A10.02	taf12	inviable	E	0.0	1.17	1.67	3.013	3.643	3.25	3.643
SPAC15A10.03c	rad54	viable	V	0.0	0.738	2.042	2.817	3.352	3.215	3.452
SPAC15A10.04c	zpr1	inviable	E	0.0	1.656	3.087	3.945	3.753	3.849	3.918
SPAC15A10.05c	mug182	viable	V	0.0	0.135	0.362	0.103	0.229	0.074	0.118
SPAC15A10.06	nhx1	viable	V	0.0	0.155	0.361	0.424	0.554	0.979	0.763
SPAC15A10.07	SPAC15A10.07	viable	V	0.0	0.028	-0.124	0.006	0.177	0.355	0.192
SPAC15A10.08	ain1	viable	V	0.0	1.235	1.579	0.356	2.053	1.149	0.702
SPAC15A10.09c	pun1	viable	V	0.0	-0.03	0.076	0.331	0.48	0.617	0.156
SPAC15A10.10	mde6	viable	V	0.0	-0.076	0.082	0.073	0.132	0.201	-0.051
SPAC15A10.11	ubr11	viable	V	0.0	0.086	0.413	0.544	0.694	0.826	0.67
SPAC15A10.12c	tca17	inviable	E	0.0	-0.074	1.587	3.404	4.231	4.4	4.734
SPAC15A10.13	ppk3	viable	V	0.0	-0.193	0.782	0.368	1.255	0.653	0.97
SPAC15A10.15	sgo2	viable	V	0.0	0.56	-0.034	0.435	0.106	0.218	1.717
SPAC15A10.16	bud6	viable	V	0.0	0.032	0.31	0.276	0.3	0.253	0.351
SPAC15E1.02c	SPAC15E1.02c	viable	V	0.0	-0.353	-0.271	0.924	0.459	1.06	0.446
SPAC15E1.04	hal3	viable	V	0.0	1.475	3.096	3.326	3.043	2.928	3.163
SPAC15E1.05c	ect1	viable	V	0.0	-0.163	-0.284	-0.181	-0.696	0.091	-0.08
SPAC15E1.06	vps29	viable	V	0.0	0.265	0.851	0.894	0.92	1.347	1.571
SPAC15E1.07c	moa1	viable	V	0.0	-0.356	0.558	1.099	1.003	0.116	1.212
SPAC15E1.08	naa10	inviable	E	0.0	0.194	0.544	1.978	3.067	3.598	4.145
SPAC15E1.09	grx2	viable	V	0.0	1.351	-0.64	-0.105	0.46	0.566	1.38
SPAC15E1.10	fub1	viable	V	0.0	0.364	-0.465	-0.162	-0.04	-0.404	-0.778
SPAC15F9.01c	glm1	viable	V	0.0	0.0	-0.422	-1.369	-0.402	-0.29	0.499
SPAC15F9.02	seh1	viable	V	0.0	-0.049	-0.295	0.226	-0.025	0.275	0.282
SPAC15F9.03c	nxt2	inviable	E	0.0	1.626	3.373	4.401	4.388	4.64	4.571
SPAC16.01	rho2	viable	V	0.0	-0.043	0.291	0.814	0.54	0.734	0.534
SPAC16.02c	srp2	inviable	E	0.0	0.918	1.787	2.754	3.101	3.065	3.343
SPAC16.03c	ura2	viable	V	0.0	0.382	0.358	0.629	0.695	1.377	1.857
SPAC16.04	dus3	viable	V	0.0	-0.086	0.749	0.713	0.068	1.072	0.566
SPAC16.05c	sfp1	viable	V	0.0	0.561	1.327	1.546	1.929	2.608	2.503
SPAC1610.01	saf5	viable	V	0.0	0.293	-0.035	0.936	2.791	3.326	3.885
SPAC1610.02c	mrpl1	viable	V	0.0	-0.009	0.313	0.766	1.79	2.329	3.195
SPAC1610.03c	crp79	viable	V	0.0	-0.172	-0.322	-0.447	-0.437	-0.496	-0.558
SPAC1610.04	mmc1	viable	V	0.0	0.031	0.875	0.515	0.232	1.266	1.22
SPAC1635.01	por1	viable	V	0.0	1.065	0.391	0.791	0.853	1.473	1.959
SPAC1639.01c	elo1	viable	V	0.0	0.479	0.304	0.431	0.602	0.364	0.651
SPAC1639.02c	trk2	viable	V	0.0	0.055	0.068	-0.132	0.167	-0.098	0.166
SPAC167.01	ire1	viable	V	0.0	-0.239	-0.426	0.178	-0.107	0.027	-0.287
SPAC167.02	ptb1	inviable	E	0.0	1.678	3.22	3.736	3.596	3.94	3.82
SPAC167.03c	snu66	inviable	E	0.0	2.2	4.203	4.35	4.099	4.105	4.103
SPAC167.04	pam17	viable	V	0.0	0.387	0.187	0.314	0.278	0.108	0.381
SPAC167.05	dbs2	viable	V	0.0	0.045	-0.032	0.364	0.729	0.776	0.729
SPAC167.07c	hul5	viable	V	0.0	0.126	0.393	0.638	1.032	0.909	0.64
SPAC167.08	Tf2-2	unknown	Not_determined	0.0	1.527	2.009	1.475	1.954	1.985	0.872
SPAC167.09	pga1	unknown	Not_determined	0.0	0.923	3.349	4.513	4.773	4.637	4.608
SPAC1687.01	rpc19	inviable	E	0.0	2.397	4.077	4.994	3.994	4.994	3.203
SPAC1687.02	rce1	inviable	E	0.0	-0.169	0.471	2.907	3.466	4.532	4.549
SPAC1687.03c	rfc4	inviable	E	0.0	0.292	1.937	3.248	3.709	4.136	3.88
SPAC1687.04	mcb1	inviable	E	0.0	1.635	3.082	3.493	4.183	4.051	4.039
SPAC1687.05	pli1	viable	V	0.0	0.13	0.569	1.073	1.365	2.015	2.185
SPAC1687.06c	rpl44	viable	V	0.0	0.103	-0.173	0.243	-0.289	-0.015	-0.017
SPAC1687.08	SPAC1687.08	viable	V	0.0	0.076	0.983	0.553	0.457	1.52	-0.296
SPAC1687.09	irs4	viable	V	0.0	0.202	0.74	0.554	0.837	0.58	1.241
SPAC1687.10	mcp1	viable	V	0.0	0.193	0.15	0.508	0.455	0.661	0.688
SPAC1687.11	spb1	inviable	E	0.0	1.762	2.841	3.659	3.465	3.651	3.554
SPAC1687.12c	coq4	condition-dependent	V	0.0	0.431	-0.068	0.406	0.445	0.675	1.734
SPAC1687.13c	csn5	viable	V	0.0	0.302	0.715	0.742	1.16	0.582	1.558
SPAC1687.15	gsk3	viable	V	0.0	0.098	1.106	0.412	0.834	0.499	0.462
SPAC1687.16c	erg31	viable	V	0.0	0.208	0.349	0.378	0.143	0.171	0.493
SPAC1687.17c	SPAC1687.17c	viable	V	0.0	0.115	0.919	0.584	0.215	1.12	0.211
SPAC1687.18c	ssl3	inviable	E	0.0	0.502	1.678	3.198	3.3	3.344	3.83
SPAC1687.19c	qtr1	viable	V	0.0	1.223	0.145	1.305	1.691	1.038	0.209
SPAC1687.20c	mis6	inviable	E	0.0	0.041	0.979	2.733	3.847	3.787	3.857
SPAC1687.21	SPAC1687.21	viable	V	0.0	-0.272	0.421	0.312	0.613	0.827	1.257
SPAC1687.22c	puf3	viable	V	0.0	0.168	-0.132	-0.571	-0.317	-0.637	-0.678
SPAC1687.23c	SPAC1687.23c	viable	V	0.0	0.233	0.276	-0.284	0.034	0.926	0.939
SPAC16A10.01	SPAC16A10.01	viable	V	0.0	-0.033	-0.038	-0.177	-0.137	-0.045	0.005
SPAC16A10.02	sub1	viable	V	0.0	0.505	-0.158	0.99	0.019	0.211	0.193
SPAC16A10.03c	SPAC16A10.03c	viable	V	0.0	0.132	0.032	0.252	0.172	0.372	0.363
SPAC16A10.04	rho4	viable	V	0.0	-0.147	0.254	0.194	0.143	0.194	0.434
SPAC16A10.06c	nse2	inviable	E	0.0	0.046	1.21	2.517	3.742	4.03	4.276
SPAC16A10.07c	taz1	viable	V	0.0	0.094	0.361	0.419	0.647	0.59	0.752
SPAC16A10.08c	mug74	unknown	Not_determined	0.0	0.362	0.524	0.962	1.03	1.914	1.319
SPAC16C9.01c	SPAC16C9.01c	viable	V	0.0	-0.005	0.158	0.24	-0.042	-0.208	-0.061
SPAC16C9.02c	mta1	viable	V	0.0	0.074	0.835	1.016	2.158	2.313	2.439
SPAC16C9.03	nmd3	inviable	E	0.0	2.097	3.421	3.833	3.825	3.722	3.926
SPAC16C9.04c	mot2	viable	V	0.0	0.098	0.728	1.605	2.708	2.601	2.922
SPAC16C9.05	cph1	condition-dependent	V	0.0	0.242	0.542	1.252	0.879	0.695	0.843
SPAC16C9.06c	upf1	viable	V	0.0	0.047	-0.104	0.361	0.284	0.642	0.865
SPAC16C9.07	pom2	viable	V	0.0	0.192	0.615	0.524	0.775	0.664	0.63
SPAC16E8.01	shd1	viable	V	0.0	-0.861	-0.113	0.385	0.426	0.617	-0.125
SPAC16E8.04c	aro7	inviable	E	0.0	1.501	3.566	4.793	4.184	4.464	4.403
SPAC16E8.05c	SPAC16E8.05c	viable	V	0.0	1.648	-0.134	0.31	0.529	0.31	0.738
SPAC16E8.06c	nop12	viable	V	0.0	-0.036	0.201	1.563	0.967	0.873	0.214
SPAC16E8.07c	vph1	inviable	E	0.0	1.49	2.399	3.89	3.785	4.611	5.043
SPAC16E8.08	pos1	viable	V	0.0	0.217	-0.049	0.034	-0.35	-0.426	-0.444
SPAC16E8.09	scd1	viable	V	0.0	0.082	0.197	0.609	0.917	1.191	1.537
SPAC16E8.10c	rsm7	inviable	E	0.0	0.29	1.387	3.343	3.847	4.235	4.272
SPAC16E8.11c	tfb1	inviable	E	0.0	0.732	2.595	3.935	4.438	4.363	4.475
SPAC16E8.12c	png3	viable	V	0.0	-0.124	-0.013	0.253	0.249	0.161	0.233
SPAC16E8.13	SPAC16E8.13	viable	V	0.0	-0.119	0.238	0.147	0.34	0.368	0.333
SPAC16E8.14c	tae1	viable	V	0.0	0.128	-0.47	-0.428	0.011	0.409	-0.234
SPAC16E8.15	tif45	inviable	E	0.0	1.876	3.344	3.706	3.852	3.916	3.851
SPAC16E8.16	sua7	inviable	E	0.0	2.393	2.867	2.616	2.949	2.809	2.855
SPAC16E8.17c	sca1	viable	V	0.0	0.141	-0.569	0.039	0.37	0.588	0.247
SPAC16E8.18	SPAC16E8.18	viable	V	0.0	0.289	0.0	0.325	0.068	0.139	0.052
SPAC16E8.18c	tam5	unknown	Not_determined	0.0	0.604	0.149	0.565	0.599	0.595	0.202
SPAC1705.02	SPAC1705.02	viable	V	0.0	1.018	-0.947	-0.578	-1.095	-0.416	-0.45
SPAC1705.03c	ecm33	viable	V	0.0	0.056	0.297	0.674	1.147	1.556	1.931
SPAC1751.01c	gti1	viable	V	0.0	-0.056	-0.049	-0.301	-0.087	-0.051	-0.063
SPAC1751.02c	rsm19	inviable	E	0.0	0.333	1.102	3.27	4.416	4.375	4.643
SPAC1751.03	tif313	inviable	E	0.0	1.371	1.806	2.137	2.335	2.335	2.335
SPAC1751.04	loc1	viable	V	0.0	0.233	0.19	0.396	0.339	0.201	0.31
SPAC1782.01	ecm29	viable	V	0.0	0.036	-0.048	-0.001	-0.035	-0.266	-0.24
SPAC1782.02c	SPAC1782.02c	viable	V	0.0	-0.138	-0.163	0.212	0.481	1.139	0.054
SPAC1782.03	saf3	inviable	E	0.0	1.607	3.74	4.321	4.581	5.027	5.249
SPAC1782.04	cox24	viable	V	0.0	-0.131	0.339	-0.316	0.183	0.541	0.241
SPAC1782.05	ypa2	viable	V	0.0	0.133	0.641	1.506	2.278	3.003	3.568
SPAC1782.06c	phb1	viable	V	0.0	0.173	0.22	0.553	0.357	0.513	0.453
SPAC1782.07	qcr8	viable	V	0.0	0.217	0.523	0.683	0.711	1.101	1.563
SPAC1782.08c	rex3	viable	V	0.0	0.23	0.504	0.441	0.305	0.124	0.286
SPAC1782.09c	clp1	viable	V	0.0	0.111	-0.042	-0.423	-0.099	-0.286	-0.378
SPAC1782.11	met14	viable	V	0.0	0.474	0.794	0.688	0.868	0.518	0.923
SPAC1782.12c	SPAC1782.12c	viable	V	0.0	-0.242	0.128	0.089	0.104	0.844	0.783
SPAC1783.01	SPAC1783.01	viable	V	0.0	0.818	-0.526	-0.168	-0.827	-0.66	-0.823
SPAC1783.02c	vps66	viable	V	0.0	0.406	0.693	1.375	1.982	2.755	3.329
SPAC1783.03	fta2	inviable	E	0.0	0.242	1.519	2.686	3.74	4.005	4.272
SPAC1783.04c	hst4	viable	V	0.0	0.642	1.056	2.146	2.835	3.13	3.236
SPAC1783.05	hrp1	viable	V	0.0	-0.288	-0.265	0.267	-0.076	0.309	0.523
SPAC1783.06c	atg12	viable	V	0.0	0.149	-0.06	0.008	-0.08	-0.132	0.078
SPAC1783.07c	pap1	viable	V	0.0	0.37	0.247	0.174	0.101	0.067	0.077
SPAC1786.01c	ptl2	viable	V	0.0	0.257	-0.577	-0.383	-0.354	-0.386	-0.534
SPAC1786.02	plb2	viable	V	0.0	1.698	1.698	0.198	1.698	1.698	1.698
SPAC1786.04	SPAC1786.04	viable	V	0.0	-0.13	0.539	0.294	0.047	0.305	1.07
SPAC17A2.01	bsu1	viable	V	0.0	0.128	0.43	0.351	0.189	0.15	0.076
SPAC17A2.02c	tlc4	viable	V	0.0	0.258	-0.232	-0.244	-0.283	-0.215	-0.225
SPAC17A2.03c	vma6	inviable	E	0.0	0.938	1.765	3.078	3.239	3.833	3.847
SPAC17A2.04c	cns1	inviable	E	0.0	1.84	2.972	4.186	4.496	4.641	4.203
SPAC17A2.05	osm1	viable	V	0.0	-0.245	-0.337	-0.339	-0.358	-0.253	-0.303
SPAC17A2.06c	vps8	viable	V	0.0	-0.009	0.565	0.37	0.509	0.524	0.567
SPAC17A2.07c	SPAC17A2.07c	viable	V	0.0	0.102	0.19	-0.027	0.026	0.914	-0.217
SPAC17A2.08c	ntr2	condition-dependent	E	0.0	1.181	2.715	3.549	3.762	3.965	4.227
SPAC17A2.09c	csx1	viable	V	0.0	-0.193	0.034	0.313	0.549	0.445	0.237
SPAC17A2.10c	SPAC17A2.10c	viable	V	0.0	-0.035	0.313	-0.083	-0.085	0.036	0.058
SPAC17A2.12	rrp1	viable	V	0.0	0.15	-0.168	-0.044	-0.019	-0.134	-0.233
SPAC17A2.13c	rad25	viable	V	0.0	0.367	0.149	0.644	0.165	0.765	0.421
SPAC17A2.14	mnr2	viable	V	0.0	0.434	0.642	0.516	0.628	0.971	0.239
SPAC17A5.01	pex6	viable	V	0.0	-0.138	-0.216	-0.15	-0.221	-0.178	-0.049
SPAC17A5.02c	dbr1	viable	V	0.0	0.166	0.795	1.054	1.875	2.592	3.417
SPAC17A5.04c	mde10	viable	V	0.0	0.516	0.699	2.364	0.495	0.273	1.491
SPAC17A5.05c	SPAC17A5.05c	viable	V	0.0	0.852	-0.101	0.394	0.58	0.878	1.5
SPAC17A5.06	ptr8	inviable	E	0.0	1.935	2.74	3.517	3.59	3.575	3.741
SPAC17A5.07c	ulp2	condition-dependent	V	0.0	0.551	1.008	2.034	3.012	3.434	3.642
SPAC17A5.08	erp2	viable	V	0.0	0.006	-0.186	-0.136	-0.159	0.223	-0.054
SPAC17A5.09c	glc8	viable	V	0.0	0.255	0.016	0.002	0.025	0.029	0.282
SPAC17A5.11	rec12	viable	V	0.0	-0.665	-0.439	-0.801	-0.414	-0.656	-0.066
SPAC17A5.12	ucp7	inviable	E	0.0	1.522	3.607	4.489	4.389	5.065	4.887
SPAC17A5.13	fol2	inviable	E	0.0	1.654	3.189	4.436	4.473	4.815	4.668
SPAC17A5.14	exo2	viable	V	0.0	0.849	1.755	2.596	3.499	3.94	4.035
SPAC17A5.15c	gus1	inviable	E	0.0	2.352	3.604	4.132	4.289	4.154	4.15
SPAC17A5.16	ftp105	viable	V	0.0	0.399	0.627	0.918	1.006	1.2	1.306
SPAC17A5.18c	rec25	viable	V	0.0	0.34	-0.216	-0.053	-0.452	-0.101	0.096
SPAC17A5.19	SPAC17A5.19	viable	Not_determined	0.0	0.055	0.003	0.148	0.415	-0.08	-0.035
SPAC17C9.01c	nuc2	inviable	E	0.0	1.355	2.732	3.04	3.584	3.328	3.594
SPAC17C9.02c	lys7	condition-dependent	V	0.0	0.148	0.049	0.136	0.316	0.724	0.339
SPAC17C9.03	tif471	inviable	E	0.0	1.583	2.905	2.926	3.083	2.942	2.966
SPAC17C9.05c	pmc3	viable	V	0.0	0.548	1.196	1.606	1.775	1.767	1.695
SPAC17C9.06	sam50	inviable	E	0.0	0.747	1.964	3.315	3.603	3.321	3.514
SPAC17C9.07	alg8	viable	V	0.0	-0.064	-0.176	-0.146	0.239	0.477	0.743
SPAC17C9.08	pnu1	viable	V	0.0	0.456	0.516	0.703	0.928	0.958	0.866
SPAC17C9.09c	tim13	viable	V	0.0	0.252	1.603	2.047	0.36	2.766	0.532
SPAC17C9.10	stm1	viable	V	0.0	1.025	1.331	1.654	1.449	1.319	1.219
SPAC17C9.11c	SPAC17C9.11c	viable	V	0.0	-0.06	0.187	-0.206	-0.238	-0.343	-0.189
SPAC17C9.12	scs22	viable	V	0.0	-0.054	0.131	0.185	0.241	0.568	0.256
SPAC17C9.13c	cut8	condition-dependent	V	0.0	1.116	2.397	3.527	3.751	4.505	4.285
SPAC17C9.14	pex19	viable	V	0.0	0.096	0.26	0.153	0.223	0.202	0.252
SPAC17C9.16c	mfs1	viable	V	0.0	-0.507	-0.892	-0.89	-0.87	-0.67	-0.685
SPAC17D4.01	pex7	viable	V	0.0	0.305	0.731	0.656	0.551	1.464	1.436
SPAC17D4.02	cdc45	inviable	E	0.0	2.115	3.927	4.78	4.902	5.189	4.942
SPAC17D4.03c	cis4	viable	V	0.0	0.049	0.662	0.507	0.645	0.784	0.6
SPAC17D4.04	trm401	viable	V	0.0	0.098	0.075	0.039	0.204	0.734	0.648
SPAC17G6.03	SPAC17G6.03	viable	V	0.0	0.438	0.263	0.501	0.52	0.659	0.742
SPAC17G6.04c	cpp1	viable	V	0.0	-0.049	0.2	2.172	3.671	4.29	4.219
SPAC17G6.05c	bro1	viable	V	0.0	0.08	0.191	1.812	0.123	1.408	1.066
SPAC17G6.08	pep7	viable	V	0.0	0.019	0.17	-0.18	0.027	0.046	0.154
SPAC17G6.09	sec62	inviable	E	0.0	2.26	4.387	4.387	4.387	4.387	4.387
SPAC17G6.10	ssr1	inviable	E	0.0	0.402	0.985	2.036	2.944	3.594	3.594
SPAC17G6.11c	ghs2	inviable	E	0.0	1.575	2.57	3.376	3.408	3.499	3.611
SPAC17G6.12	cul1	inviable	E	0.0	0.609	2.087	2.691	3.29	3.705	3.532
SPAC17G6.13	slt1	viable	V	0.0	-0.854	0.507	-1.405	-1.078	-0.316	-1.163
SPAC17G6.14c	uap56	inviable	E	0.0	1.449	3.107	3.992	3.824	4.847	4.424
SPAC17G6.15c	fsf1	viable	V	0.0	-0.22	-0.177	-0.423	-0.101	0.061	-0.34
SPAC17G6.16c	ysh1	inviable	E	0.0	1.522	3.31	4.094	4.363	4.734	4.599
SPAC17G6.17	pof8	viable	V	0.0	1.155	1.599	1.266	1.178	1.338	1.736
SPAC17G8.01c	trl1	inviable	E	0.0	1.524	3.23	3.779	3.978	4.067	4.002
SPAC17G8.02	urh2	inviable	E	0.0	-0.257	0.385	0.308	0.037	0.097	0.185
SPAC17G8.03c	bur6	inviable	E	0.0	0.084	0.725	1.984	3.27	3.205	4.247
SPAC17G8.04c	arc5	inviable	E	0.0	2.162	3.942	4.225	4.635	4.517	4.443
SPAC17G8.05	med20	viable	V	0.0	0.039	0.389	0.861	1.516	1.944	2.595
SPAC17G8.06c	ilv3	viable	V	0.0	1.332	2.987	4.239	4.795	4.55	4.823
SPAC17G8.08c	gdt2	viable	V	0.0	-0.102	-0.053	-0.124	-0.143	-0.286	-0.128
SPAC17G8.09	shg1	viable	V	0.0	-0.627	0.507	-0.63	0.144	0.732	0.853
SPAC17G8.10c	dma1	viable	V	0.0	0.357	1.424	1.966	2.444	2.225	1.525
SPAC17G8.11c	imt3	viable	V	0.0	-0.045	0.187	0.535	0.482	0.35	0.606
SPAC17G8.12	sec3	condition-dependent	E	0.0	0.691	1.632	3.086	2.932	3.48	3.603
SPAC17G8.13c	mst2	viable	V	0.0	0.294	0.165	0.38	0.479	0.562	0.762
SPAC17G8.14c	pck1	viable	V	0.0	-0.194	0.244	0.061	0.018	0.256	0.382
SPAC17G8.15	wip1	condition-dependent	Not_determined	0.0	0.255	1.185	3.527	3.794	4.301	4.15
SPAC17H9.01	cid16	viable	V	0.0	0.114	0.232	0.285	0.404	0.437	0.419
SPAC17H9.02	mtl1	inviable	E	0.0	0.373	0.868	1.878	3.385	3.53	3.729
SPAC17H9.03c	rdl1	viable	V	0.0	0.025	0.114	-0.093	-0.211	0.1	1.522
SPAC17H9.04c	dri1	viable	V	0.0	0.336	1.244	0.624	0.765	0.959	1.323
SPAC17H9.05	ebp2	inviable	E	0.0	1.028	2.354	2.75	3.368	3.636	3.578
SPAC17H9.06c	SPAC17H9.06c	viable	V	0.0	0.528	0.274	0.452	0.276	0.35	0.484
SPAC17H9.07	srp21	inviable	E	0.0	0.455	1.572	3.351	3.314	3.659	3.385
SPAC17H9.08	leu5	viable	V	0.0	0.025	0.602	1.225	1.618	2.499	2.935
SPAC17H9.09c	ras1	viable	V	0.0	0.12	0.611	0.318	0.646	0.101	1.15
SPAC17H9.10c	ddb1	viable	V	0.0	1.19	1.819	2.598	3.052	3.435	3.846
SPAC17H9.12c	cyc2	viable	V	0.0	-0.187	0.458	0.677	0.481	1.245	1.097
SPAC17H9.13c	pro2	viable	V	0.0	-0.209	-0.126	-0.459	0.708	0.714	1.614
SPAC17H9.14c	pdi2	viable	V	0.0	0.287	-0.436	-0.238	0.274	0.245	-0.235
SPAC17H9.17c	mdm10	inviable	E	0.0	0.614	1.607	3.482	4.062	4.417	4.426
SPAC17H9.18c	SPAC17H9.18c	viable	Not_determined	0.0	0.74	1.353	0.765	1.621	1.16	0.66
SPAC17H9.19c	cdt2	viable	V	0.0	1.989	2.027	3.407	4.142	3.824	4.149
SPAC17H9.20	psc3	inviable	E	0.0	1.122	2.795	4.453	4.982	4.992	4.847
SPAC1805.01c	ppk6	viable	V	0.0	0.333	0.619	0.666	0.779	0.664	0.77
SPAC1805.02c	etf2	viable	V	0.0	-0.116	-0.284	0.353	-0.734	-0.367	-0.662
SPAC1805.03c	trm13	viable	V	0.0	0.196	0.085	0.101	0.222	-0.038	0.007
SPAC1805.04	nup132	viable	V	0.0	0.1	0.549	0.673	0.956	1.273	0.99
SPAC1805.05	cki3	viable	V	0.0	-0.289	-0.433	-0.778	-0.594	-0.081	0.359
SPAC1805.06c	hem2	viable	V	0.0	0.53	2.41	3.618	3.605	4.166	3.869
SPAC1805.07c	dad2	viable	V	0.0	0.263	0.684	0.89	1.077	1.245	1.262
SPAC1805.08	dlc1	viable	V	0.0	0.078	-0.271	-0.43	-0.252	0.087	-0.277
SPAC1805.09c	fmt1	viable	V	0.0	0.715	0.272	0.873	0.804	0.722	0.814
SPAC1805.10	ccz1	viable	V	0.0	0.064	0.165	0.728	0.641	0.83	0.918
SPAC1805.11c	rps2602	viable	V	0.0	2.375	2.677	3.223	3.223	2.666	3.223
SPAC1805.12c	ubi2	viable	V	0.0	0.427	0.784	1.253	1.629	2.563	2.612
SPAC1805.13	rpl14	viable	V	0.0	1.215	2.102	2.81	2.702	2.705	2.868
SPAC1805.14	SPAC1805.14	viable	V	0.0	0.044	0.037	0.389	0.577	1.012	1.067
SPAC1805.15c	pub2	viable	V	0.0	0.853	1.534	1.547	1.574	1.538	1.53
SPAC1805.16c	SPAC1805.16c	viable	V	0.0	0.11	-0.084	-0.094	-0.105	-0.186	-0.119
SPAC1805.17	crm1	inviable	E	0.0	2.07	3.606	4.485	4.314	4.791	4.555
SPAC1805.18	pop6	unknown	Not_determined	0.0	0.451	1.905	2.362	2.521	2.761	2.621
SPAC1834.01	erf1	inviable	E	0.0	3.114	2.825	4.441	4.014	3.757	4.208
SPAC1834.02	aro1	inviable	E	0.0	2.358	3.28	3.95	3.965	4.037	4.127
SPAC1834.04	hht1	viable	V	0.0	0.533	0.02	0.713	0.447	1.549	0.701
SPAC1834.05	alg9	viable	V	0.0	0.034	0.063	0.955	1.364	1.596	1.991
SPAC1834.06c	pmo25	inviable	E	0.0	0.883	3.071	4.484	4.446	4.542	4.412
SPAC1834.07	klp3	viable	V	0.0	0.319	0.368	0.37	0.372	0.524	0.525
SPAC1834.08	mak1	viable	V	0.0	0.069	0.26	0.507	0.775	0.654	0.896
SPAC1834.09	whr1	viable	V	0.0	-0.371	-0.03	-0.053	-0.127	-0.073	-0.373
SPAC1834.10c	SPAC1834.10c	viable	V	0.0	1.656	1.741	2.306	2.776	2.531	2.424
SPAC1834.11c	sec18	inviable	E	0.0	2.741	3.771	4.045	4.091	4.114	3.917
SPAC1834.13	SPAC1834.13	viable	Not_determined	0.0	0.314	1.022	0.28	0.241	-0.192	0.594
SPAC1851.02	slc1	viable	V	0.0	0.074	-0.101	0.411	0.491	1.08	1.522
SPAC1851.03	ckb1	condition-dependent	V	0.0	0.173	0.616	0.935	2.543	2.72	2.928
SPAC1851.04c	ric1	viable	V	0.0	0.24	1.349	2.46	3.4	4.037	4.076
SPAC186.01	pfl9	viable	V	0.0	0.398	0.031	1.278	1.213	1.279	2.213
SPAC186.02c	SPAC186.02c	viable	V	0.0	-0.202	0.235	-0.981	-0.687	-0.568	-0.541
SPAC186.03	SPAC186.03	viable	V	0.0	1.047	-0.516	0.992	0.344	0.429	-0.638
