Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	A	um	lam	t10	t50	t90	t_window	t_inflection	y_inflection	auc	R2	RMSE	normalized_RMSE	AIC	BIC
SPAC12G12.03	cip2	viable	V	1.314	0.058	0.045	1.437	11.504	27.302	25.865	8.431	0.483	11.308	0.96229	0.069	0.067416	-31.438	-31.6
SPAC12G12.04	mcp60	inviable	E	4.077	0.683	1.906	2.27	4.907	9.044	6.773	4.102	1.5	59.898	0.994555	0.113	0.0268	-24.573	-24.735
SPAC12G12.05c	taf9	inviable	E	-0.024	0.004	-0.0	-0.364	-2.999	-7.134	-6.769	-2.195	-0.009	-0.001	-0.44479	0.089	0.373741	-27.934	-28.097
SPAC12G12.06c	rcl1	inviable	E	4.35	0.696	1.108	1.489	4.25	8.582	7.092	3.407	1.6	66.651	0.994128	0.119	0.027272	-23.751	-23.914
SPAC12G12.07c	cpn1	viable	V	1.274	0.094	9.478	10.307	16.305	25.717	15.41	14.474	0.469	5.366	0.761086	0.172	0.193061	-18.611	-18.773
SPAC12G12.08	mrpl6	inviable	E	2.211	0.273	2.108	2.602	6.173	11.776	9.175	5.083	0.813	29.358	0.929193	0.227	0.096351	-14.753	-14.915
SPAC12G12.09	eti1	viable	V	0.801	0.092	4.259	4.791	8.634	14.664	9.873	7.46	0.295	8.665	0.912784	0.104	0.098281	-25.716	-25.878
SPAC12G12.10	wdr21	viable	V	1.409	0.236	1.887	2.252	4.888	9.025	6.773	4.083	0.518	20.718	0.494554	0.57	0.256774	-1.881	-2.044
SPAC12G12.11c	miy1	viable	V	-0.783	-0.131	-0.0	0.364	3.001	7.138	6.773	2.196	-0.288	-12.962	0.378138	0.31	0.28832	-10.412	-10.574
SPAC12G12.12	gms2	viable	V	0.175	0.018	0.001	0.592	4.873	11.591	10.998	3.566	0.064	2.522	0.357379	0.099	0.252475	-26.417	-26.579
SPAC12G12.13c	cid14	viable	V	3.954	0.493	0.643	1.132	4.673	10.228	9.096	3.592	1.454	58.324	0.9961	0.087	0.021608	-28.198	-28.36
SPAC12G12.14c	pfs2	inviable	E	3.794	0.611	3.158	3.537	6.278	10.579	7.042	5.441	1.396	50.47	0.976413	0.232	0.057133	-14.47	-14.633
SPAC12G12.15	sif3	viable	V	0.771	0.097	0.397	0.883	4.401	9.921	9.038	3.327	0.284	11.584	0.882223	0.1	0.11046	-26.195	-26.357
SPAC12G12.16c	SPAC12G12.16c	viable	V	4.971	0.418	11.18	11.906	17.152	25.384	13.478	15.55	1.829	16.976	0.989047	0.135	0.037136	-22.04	-22.202
SPAC12G12.17	nce101	unknown	Not_determined	0.277	0.046	0.984	1.349	3.985	8.122	6.773	3.18	0.102	4.327	0.180844	0.193	0.283823	-17.01	-17.173
SPAC1327.01c	SPAC1327.01c	viable	V	-0.4	-0.061	0.0	0.398	3.275	7.791	7.393	2.397	-0.147	-6.499	0.617836	0.111	0.18594	-24.774	-24.937
SPAC139.01c	mkt1	viable	V	0.213	0.036	-0.0	0.364	3.001	7.138	6.773	2.196	0.078	3.52	0.142265	0.177	0.289777	-18.238	-18.401
SPAC139.02c	oac1	viable	V	-0.011	0.002	0.0	-0.364	-2.997	-7.13	-6.765	-2.193	-0.004	-0.0	-1.072018	0.276	0.489126	-12.03	-12.192
SPAC139.03	toe2	viable	V	-0.591	-0.05	0.0	0.718	5.911	14.06	13.342	4.326	-0.217	-7.842	0.773015	0.103	0.143319	-25.777	-25.939
SPAC139.04c	fap2	viable	V	-0.278	0.012	0.0	-1.385	-11.4	-27.115	-25.731	-8.342	-0.102	-0.043	0.001872	0.357	0.302889	-8.404	-8.567
SPAC139.05	ssd2	viable	V	0.423	0.071	-0.0	0.364	3.001	7.138	6.773	2.196	0.156	7.005	0.650192	0.095	0.181734	-27.001	-27.163
SPAC139.06	hat1	viable	V	0.839	0.046	4.652	5.775	13.905	26.662	20.887	11.423	0.309	5.447	0.93506	0.066	0.085161	-32.053	-32.216
SPAC1399.01c	SPAC1399.01c	viable	V	-0.381	-0.064	-0.0	0.364	3.001	7.138	6.773	2.196	-0.14	-6.304	0.108968	0.224	0.314752	-14.939	-15.101
SPAC1399.02	SPAC1399.02	viable	V	0.237	0.01	0.0	1.408	11.592	27.573	26.165	8.483	0.087	2.024	0.195649	0.15	0.282749	-20.52	-20.683
SPAC1399.03	fur4	viable	V	-0.5	-0.084	7.207	7.571	10.207	14.344	6.773	9.403	-0.184	-4.707	0.848619	0.098	0.13453	-26.451	-26.613
SPAC1399.04c	uck2	viable	V	-0.358	-0.06	0.0	0.364	3.001	7.138	6.773	2.196	-0.132	-5.931	0.667432	0.086	0.169272	-28.322	-28.484
SPAC1399.05c	toe1	viable	V	0.005	-0.001	0.989	0.479	-3.21	-9.0	-9.479	-2.084	0.002	0.001	-0.212219	0.138	0.351857	-21.699	-21.861
SPAC13A11.01c	rga8	viable	V	0.785	0.132	9.411	9.775	12.412	16.549	6.773	11.607	0.289	5.676	0.762588	0.189	0.179275	-17.288	-17.45
SPAC13A11.02c	erg11	inviable	E	4.837	0.582	0.087	0.595	4.264	10.022	9.427	3.144	1.78	73.099	0.979141	0.241	0.046044	-13.908	-14.071
SPAC13A11.03	mcp7	viable	V	0.177	0.022	0.0	0.494	4.069	9.679	9.184	2.978	0.065	2.703	0.081367	0.247	0.299223	-13.585	-13.747
SPAC13A11.04c	ubp8	viable	V	1.584	0.117	9.465	10.295	16.299	25.72	15.425	14.466	0.583	6.678	0.975633	0.067	0.056209	-31.854	-32.017
SPAC13A11.05	ysp2	viable	V	0.365	0.061	5.8	6.164	8.801	12.938	6.773	7.996	0.134	3.94	0.603894	0.148	0.217256	-20.752	-20.914
SPAC13A11.06	pdc202	viable	V	0.115	0.019	-0.0	0.364	3.001	7.138	6.773	2.196	0.042	1.905	0.002232	0.207	0.319038	-16.047	-16.209
SPAC13C5.01c	pre9	viable	V	3.837	0.521	0.18	0.63	3.885	8.991	8.361	2.891	1.412	59.735	0.987526	0.148	0.03672	-20.746	-20.908
SPAC13C5.02	dre4	viable	V	4.789	0.333	5.078	5.955	12.3	22.256	16.3	10.363	1.762	35.711	0.999413	0.037	0.009187	-40.047	-40.209
SPAC13C5.03	tht1	viable	V	0.323	0.016	-0.0	1.267	10.434	24.819	23.552	7.636	0.119	3.003	0.810267	0.036	0.129671	-40.723	-40.886
SPAC13C5.04	SPAC13C5.04	viable	V	0.534	0.023	-0.0	1.408	11.592	27.573	26.165	8.483	0.196	4.567	0.548487	0.12	0.217171	-23.647	-23.81
SPAC13C5.05c	SPAC13C5.05c	viable	V	4.375	0.622	3.416	3.845	6.949	11.82	7.976	6.001	1.609	55.016	0.999441	0.041	0.00943	-38.625	-38.787
SPAC13C5.06c	mug121	viable	V	-1.0	-0.168	8.79	9.154	11.791	15.928	6.773	10.986	-0.368	-7.841	0.632623	0.369	0.197531	-7.95	-8.113
SPAC13C5.07	mre11	viable	V	4.054	0.343	3.834	4.555	9.778	17.973	13.417	8.184	1.492	39.095	0.997454	0.073	0.019732	-30.671	-30.833
SPAC13D1.01c	Tf2-7	unknown	Not_determined	0.215	0.036	-0.0	0.364	3.001	7.138	6.773	2.196	0.079	3.563	-0.037736	0.585	0.347421	-1.496	-1.659
SPAC13D6.01	pof14	viable	V	0.821	0.137	-0.0	0.364	3.001	7.138	6.773	2.196	0.302	13.584	0.259271	0.348	0.345728	-8.758	-8.92
SPAC13D6.03c	trm9	viable	V	1.559	0.079	3.279	4.487	13.223	26.931	22.444	10.556	0.573	11.112	0.961885	0.086	0.066505	-28.317	-28.479
SPAC13D6.04c	btb3	viable	V	1.632	0.273	-0.0	0.364	3.001	7.138	6.773	2.196	0.6	27.022	0.452858	0.6	0.21428	-1.142	-1.304
SPAC13D6.05	alp11	inviable	E	3.885	0.415	3.471	4.042	8.175	14.659	10.616	6.913	1.429	43.64	0.987089	0.169	0.042994	-18.882	-19.044
SPAC13F5.01c	msh1	viable	V	-0.035	0.004	0.0	-0.54	-4.443	-10.568	-10.028	-3.251	-0.013	-0.002	-0.298175	0.12	0.356349	-23.632	-23.794
SPAC13F5.02c	taf7	inviable	E	5.021	0.841	3.147	3.511	6.148	10.285	6.773	5.343	1.847	67.536	0.995902	0.129	0.02566	-22.7	-22.862
SPAC13F5.03c	gld1	viable	V	0.277	0.012	0.0	1.408	11.592	27.573	26.165	8.483	0.102	2.368	0.12417	0.243	0.3178	-13.799	-13.961
SPAC13F5.04c	vta1	viable	V	1.739	0.291	1.59	1.955	4.591	8.728	6.773	3.786	0.64	26.091	0.523277	0.613	0.24189	-0.842	-1.004
SPAC13F5.05	mpd1	viable	V	-0.01	0.002	0.0	-0.364	-3.001	-7.138	-6.773	-2.196	-0.004	-0.0	-0.261318	0.16	0.452167	-19.65	-19.813
SPAC13F5.06c	sec10	inviable	E	4.787	0.752	2.193	2.582	5.395	9.809	7.227	4.536	1.761	67.84	0.995119	0.127	0.025689	-22.909	-23.071
SPAC13F5.07c	hpz2	viable	V	0.829	0.139	2.865	3.23	5.866	10.003	6.773	5.061	0.305	11.389	0.297956	0.574	0.312547	-1.783	-1.946
SPAC13G6.01c	rad8	viable	V	0.559	0.094	-0.0	0.364	3.001	7.138	6.773	2.196	0.205	9.247	0.623234	0.129	0.18586	-22.693	-22.855
SPAC13G6.02c	rps101	viable	V	4.397	0.215	0.642	1.891	10.926	25.102	23.211	8.167	1.617	39.21	0.987035	0.138	0.037959	-21.71	-21.872
SPAC13G6.03	gpi7	viable	V	-0.469	-0.025	0.0	1.156	9.519	22.641	21.485	6.966	-0.172	-4.672	0.477261	0.146	0.235334	-20.924	-21.087
SPAC13G6.04	tim8	viable	V	1.059	0.177	-0.0	0.364	3.001	7.138	6.773	2.196	0.389	17.526	0.531015	0.313	0.227943	-10.273	-10.436
SPAC13G6.05c	trs33	inviable	E	4.724	0.587	3.901	4.392	7.948	13.526	9.134	6.862	1.738	54.428	0.989847	0.19	0.039322	-17.247	-17.409
SPAC13G6.06c	gcv2	viable	V	-0.151	0.007	0.0	-1.405	-11.565	-27.508	-26.103	-8.463	-0.056	-0.024	-1.770777	0.179	0.602374	-18.093	-18.255
SPAC13G6.07c	rps601	viable	V	3.546	0.347	0.785	1.409	5.922	13.003	11.595	4.544	1.305	47.43	0.995596	0.082	0.023085	-28.976	-29.138
SPAC13G6.08	fzr2	viable	V	0.125	-0.015	0.0	-0.519	-4.275	-10.169	-9.65	-3.129	0.046	0.007	-1.274875	0.121	0.504924	-23.605	-23.767
SPAC13G6.09	tsr402	viable	V	4.73	0.334	0.449	1.313	7.562	17.368	16.055	5.654	1.74	55.111	0.976155	0.24	0.052212	-14.0	-14.162
SPAC13G6.10c	asl1	viable	V	2.276	0.106	1.436	2.75	12.258	27.176	24.426	9.355	0.837	18.165	0.840469	0.262	0.13658	-12.776	-12.938
SPAC13G6.11c	erg12	inviable	E	3.965	0.664	0.976	1.34	3.976	8.113	6.773	3.172	1.459	61.916	0.987162	0.161	0.03966	-19.571	-19.733
SPAC13G6.12c	chs1	viable	V	0.257	0.012	0.997	2.344	12.088	27.378	25.034	9.113	0.095	2.094	0.436983	0.115	0.261768	-24.322	-24.484
SPAC13G6.13	SPAC13G6.13	viable	V	0.75	0.069	0.0	0.667	5.489	13.056	12.389	4.017	0.276	10.287	0.391459	0.306	0.250145	-10.559	-10.721
SPAC13G6.14	aps1	viable	V	0.35	0.059	-0.0	0.364	3.001	7.138	6.773	2.196	0.129	5.795	0.38828	0.125	0.263895	-23.073	-23.235
SPAC13G7.01c	erg7	inviable	E	4.637	0.66	1.502	1.931	5.034	9.905	7.974	4.087	1.706	67.154	0.999242	0.047	0.010048	-36.919	-37.082
SPAC13G7.02c	ssa1	viable	V	0.252	0.042	-0.0	0.364	3.001	7.138	6.773	2.196	0.093	4.169	0.862423	0.033	0.11321	-41.685	-41.848
SPAC13G7.04c	mac1	viable	V	0.647	0.044	8.248	9.152	15.694	25.958	16.806	13.697	0.238	3.098	0.637468	0.145	0.179693	-21.051	-21.213
SPAC13G7.05	are1	viable	V	1.42	-0.062	0.002	-1.406	-11.59	-27.569	-26.163	-8.481	0.522	0.226	0.005947	0.276	0.316248	-12.019	-12.181
SPAC13G7.06	met16	viable	V	1.141	0.191	0.432	0.796	3.433	7.57	6.773	2.628	0.42	18.426	0.643238	0.296	0.17024	-11.033	-11.196
SPAC13G7.07	arb2	viable	V	0.62	0.044	-0.0	0.867	7.137	16.976	16.109	5.223	0.228	7.457	0.181513	0.317	0.291005	-10.101	-10.263
SPAC13G7.08c	crb3	inviable	E	4.152	0.523	2.174	2.659	6.167	11.672	9.013	5.096	1.527	55.183	0.988034	0.171	0.041109	-18.731	-18.893
SPAC13G7.09c	SPAC13G7.09c	viable	V	0.375	0.045	1.042	1.549	5.22	10.98	9.431	4.1	0.138	5.329	0.116868	0.384	0.332056	-7.393	-7.555
SPAC13G7.10	teb1	inviable	E	3.948	0.485	0.789	1.286	4.879	10.518	9.233	3.782	1.453	57.418	0.937995	0.358	0.085679	-8.386	-8.548
SPAC13G7.11	mba1	viable	V	0.22	0.037	-0.0	0.364	3.001	7.138	6.773	2.196	0.081	3.635	0.241791	0.109	0.312797	-25.008	-25.171
SPAC13G7.12c	eki1	viable	V	0.951	0.159	5.552	5.916	8.552	12.689	6.773	7.748	0.35	10.515	0.734119	0.226	0.208179	-14.816	-14.978
SPAC13G7.13c	msa1	viable	V	0.747	0.125	-0.0	0.364	3.001	7.138	6.773	2.196	0.275	12.37	0.18324	0.416	0.332276	-6.267	-6.43
SPAC140.01	sdh2	viable	V	0.726	0.122	6.185	6.55	9.186	13.323	6.773	8.381	0.267	7.561	0.25471	0.699	0.310939	0.993	0.83
SPAC140.02	gar2	viable	V	5.474	0.308	2.566	3.65	11.491	23.794	20.144	9.097	2.014	45.617	0.989818	0.163	0.037431	-19.398	-19.561
SPAC140.03	arb1	viable	V	0.835	0.042	3.119	4.337	13.143	26.962	22.625	10.455	0.307	6.012	0.97262	0.041	0.060574	-38.778	-38.94
SPAC140.04	ctr1	viable	V	1.366	0.073	4.269	5.417	13.715	26.737	21.32	11.182	0.503	9.112	0.978239	0.057	0.049528	-34.214	-34.376
SPAC1420.01c	mks1	viable	V	-0.596	-0.1	4.942	5.306	7.943	12.08	6.773	7.138	-0.219	-6.945	0.842021	0.125	0.146029	-23.145	-23.307
SPAC1420.02c	cct5	inviable	E	3.757	0.629	0.442	0.807	3.443	7.58	6.773	2.638	1.382	60.614	0.973312	0.216	0.053466	-15.475	-15.638
SPAC144.01	SPAC144.01	viable	V	1.472	0.088	0.107	1.131	8.536	20.155	19.025	6.275	0.541	15.834	0.795451	0.229	0.158744	-14.623	-14.785
SPAC144.02	iec1	viable	V	2.149	0.108	3.122	4.34	13.145	26.961	22.622	10.457	0.791	15.473	0.99206	0.053	0.031144	-35.214	-35.376
SPAC144.03	ade2	viable	V	0.696	0.058	11.103	11.833	17.113	25.399	13.566	15.501	0.256	2.403	0.612755	0.175	0.172331	-18.422	-18.584
SPAC144.04c	spe1	viable	V	1.174	0.069	1.81	2.852	10.395	22.23	19.378	8.092	0.432	10.803	0.978663	0.054	0.054553	-34.748	-34.91
SPAC144.05	irc20	viable	V	0.969	0.162	2.581	2.945	5.582	9.719	6.773	4.777	0.357	13.584	0.947358	0.092	0.08706	-27.427	-27.589
SPAC144.06	apl5	viable	V	1.499	0.074	2.823	4.059	12.996	27.02	22.961	10.268	0.551	10.999	0.935366	0.106	0.079238	-25.47	-25.632
SPAC144.07c	gpn2	inviable	E	4.381	0.734	2.019	2.383	5.02	9.157	6.773	4.215	1.612	63.873	0.981508	0.228	0.052055	-14.688	-14.85
SPAC144.08	jac1	condition-dependent	E	4.224	0.446	4.5	5.079	9.264	15.831	10.753	7.986	1.554	42.95	0.992614	0.14	0.035102	-21.485	-21.647
SPAC144.09c	sfc2	inviable	E	4.647	0.499	1.989	2.559	6.675	13.135	10.576	5.418	1.71	59.038	0.961024	0.341	0.073743	-9.078	-9.24
SPAC144.10c	gwt1	inviable	E	4.435	0.639	1.735	2.158	5.223	10.031	7.872	4.287	1.632	63.433	0.999724	0.027	0.006119	-44.458	-44.62
SPAC144.11	rps1102	viable	V	2.794	0.244	0.524	1.224	6.289	14.237	13.013	4.743	1.028	36.166	0.98752	0.107	0.037374	-25.303	-25.466
SPAC144.12	rki1	inviable	E	5.994	0.556	0.266	0.923	5.681	13.146	12.223	4.229	2.205	81.264	0.981733	0.277	0.046417	-11.969	-12.131
SPAC144.13c	srw1	viable	V	3.315	0.483	1.039	1.458	4.487	9.239	7.781	3.562	1.22	49.847	0.975027	0.19	0.05217	-17.273	-17.435
SPAC144.14	klp8	viable	V	0.166	0.028	0.0	0.365	3.001	7.138	6.773	2.196	0.061	2.74	0.053445	0.172	0.331707	-18.631	-18.793
SPAC144.15c	cog1	inviable	E	4.24	0.644	1.023	1.425	4.332	8.893	7.468	3.444	1.56	64.505	0.996467	0.09	0.02127	-27.712	-27.875
SPAC144.16	cia2	inviable	E	3.867	0.648	1.573	1.937	4.574	8.711	6.773	3.769	1.422	58.088	0.911507	0.444	0.097945	-5.361	-5.524
SPAC144.17c	SPAC144.17c	viable	V	1.651	0.277	7.007	7.371	10.008	14.145	6.773	9.203	0.607	15.854	0.832275	0.316	0.159202	-10.106	-10.269
SPAC144.18	vrg4	inviable	E	5.526	0.563	6.064	6.663	10.998	17.801	11.138	9.675	2.033	46.977	0.970959	0.368	0.062778	-7.99	-8.153
SPAC144.19	prl46	viable	Not_determined	0.954	0.16	-0.0	0.364	3.001	7.138	6.773	2.196	0.351	15.8	0.474418	0.283	0.245337	-11.654	-11.817
SPAC1486.01	sod2	viable	V	0.708	0.119	7.704	8.069	10.705	14.842	6.773	9.9	0.26	6.309	0.63838	0.297	0.21105	-11.009	-11.171
SPAC1486.02c	dsc2	viable	V	1.159	0.194	0.258	0.623	3.259	7.396	6.773	2.454	0.426	18.904	0.775765	0.218	0.155388	-15.355	-15.517
SPAC1486.03c	ntr1	inviable	E	4.312	0.535	0.879	1.371	4.932	10.52	9.149	3.845	1.586	62.513	0.992126	0.136	0.030225	-21.905	-22.067
SPAC1486.04c	alm1	viable	V	3.827	0.338	4.668	5.358	10.351	18.186	12.828	8.827	1.408	34.848	0.998719	0.049	0.013825	-36.087	-36.249
SPAC1486.05	nup189	inviable	E	3.649	0.534	1.273	1.69	4.707	9.441	7.751	3.786	1.343	54.088	0.998265	0.055	0.015151	-34.622	-34.784
SPAC1486.06	npt1	inviable	E	3.915	0.656	-0.0	0.364	3.001	7.138	6.773	2.196	1.44	64.815	0.981508	0.181	0.045444	-17.933	-18.095
SPAC1486.07c	mrpl19	inviable	E	4.096	0.686	8.135	8.5	11.136	15.273	6.773	10.331	1.507	34.759	0.83791	0.749	0.15329	1.962	1.8
SPAC1486.08	cox16	viable	V	0.829	0.091	0.657	1.213	5.238	11.553	10.34	4.009	0.305	11.7	0.894705	0.101	0.111286	-26.029	-26.191
SPAC1486.09	nob1	inviable	E	2.964	0.497	1.068	1.433	4.069	8.206	6.773	3.264	1.09	46.014	0.981832	0.144	0.047449	-21.094	-21.256
SPAC1486.10	thi1	viable	V	0.539	0.052	0.0	0.633	5.208	12.389	11.756	3.811	0.198	7.557	0.719649	0.117	0.165159	-24.007	-24.169
SPAC1486.11	fmc1	viable	Not_determined	1.098	0.049	0.456	1.836	11.819	27.483	25.648	8.771	0.404	9.192	0.897589	0.099	0.09827	-26.411	-26.573
SPAC14C4.01c	atg43	viable	V	4.439	0.38	11.386	12.098	17.254	25.344	13.246	15.68	1.633	14.738	0.983725	0.147	0.045007	-20.847	-21.01
SPAC14C4.02c	smc5	inviable	E	4.226	0.677	3.536	3.917	6.673	10.998	7.081	5.832	1.554	54.539	0.995761	0.111	0.026223	-24.838	-25.0
SPAC14C4.03	mek1	viable	V	0.338	0.026	1.149	1.94	7.665	16.647	14.707	5.917	0.124	3.92	0.444027	0.156	0.246605	-19.979	-20.142
SPAC14C4.04	SPAC14C4.04	viable	V	0.103	0.015	0.0	0.422	3.475	8.266	7.844	2.543	0.038	1.646	0.068469	0.176	0.317845	-18.29	-18.452
SPAC14C4.05c	man1	viable	V	0.301	0.02	0.0	0.94	7.739	18.408	17.468	5.663	0.111	3.445	0.471138	0.089	0.244782	-27.852	-28.014
SPAC14C4.06c	nab2	viable	V	3.877	0.268	3.47	4.353	10.738	20.758	16.405	8.789	1.426	34.18	0.989666	0.13	0.03664	-22.512	-22.674
SPAC14C4.07	SPAC14C4.07	viable	V	-0.171	0.007	0.0	-1.398	-11.508	-27.373	-25.975	-8.421	-0.063	-0.027	0.004931	0.115	0.308685	-24.338	-24.5
SPAC14C4.08	mug5	viable	V	0.037	-0.002	0.0	-1.039	-8.556	-20.35	-19.311	-6.261	0.014	0.004	-0.911348	0.088	0.471519	-28.073	-28.236
SPAC14C4.09	agn1	viable	V	0.038	0.006	-0.0	0.392	3.224	7.669	7.278	2.36	0.014	0.621	0.006117	0.256	0.309381	-13.067	-13.229
SPAC14C4.10c	SPAC14C4.10c	viable	V	-0.009	0.002	0.0	-0.364	-3.001	-7.138	-6.773	-2.196	-0.003	-0.0	-0.115456	0.257	0.35696	-13.04	-13.203
SPAC14C4.11	vtc2	viable	V	0.931	0.068	1.815	2.651	8.698	18.186	15.535	6.852	0.343	9.905	0.968445	0.057	0.068094	-33.99	-34.153
SPAC14C4.12c	laf1	viable	V	0.691	0.116	7.015	7.38	10.016	14.153	6.773	9.211	0.254	6.628	0.786205	0.157	0.170474	-19.921	-20.083
SPAC14C4.13	rad17	viable	V	1.498	0.093	6.957	7.94	15.052	26.211	18.271	12.881	0.551	8.088	0.98308	0.057	0.047687	-34.192	-34.354
SPAC14C4.14	atp1	viable	V	1.871	0.125	1.64	2.554	9.167	19.542	16.988	7.148	0.688	19.12	0.981541	0.084	0.046564	-28.685	-28.847
SPAC14C4.15c	dpp1	viable	V	-0.998	-0.126	-0.0	0.482	3.969	9.439	8.957	2.904	-0.367	-15.408	0.703959	0.21	0.155456	-15.848	-16.01
SPAC14C4.16	dad3	viable	V	2.203	0.168	9.932	10.734	16.531	25.628	14.895	14.761	0.811	8.807	0.97423	0.099	0.054252	-26.353	-26.515
SPAC1527.01	mok11	viable	V	0.262	0.044	-0.0	0.364	3.001	7.138	6.773	2.196	0.097	4.345	0.536366	0.076	0.221664	-29.991	-30.154
SPAC1527.02	sft2	viable	V	3.034	0.297	6.913	7.538	12.056	19.146	11.608	10.677	1.116	22.799	0.965552	0.223	0.068869	-15.004	-15.166
SPAC1527.03	slr1	viable	V	-0.344	-0.058	-0.0	0.364	3.001	7.138	6.773	2.196	-0.126	-5.692	0.232047	0.155	0.290671	-20.081	-20.243
SPAC1556.01c	rad50	viable	V	4.292	0.407	3.435	4.078	8.73	16.03	11.952	7.31	1.579	45.729	0.999131	0.047	0.011464	-36.905	-37.067
SPAC1556.02c	sdh1	viable	V	0.166	0.028	0.0	0.364	3.001	7.138	6.773	2.196	0.061	2.756	0.247428	0.099	0.249767	-26.39	-26.552
SPAC1556.03	azr1	viable	V	-0.554	-0.075	0.0	0.452	3.722	8.852	8.4	2.723	-0.204	-8.713	0.721511	0.113	0.148502	-24.524	-24.686
SPAC1556.04c	cdd1	viable	V	0.189	0.032	3.781	4.146	6.782	10.919	6.773	5.977	0.069	2.417	0.300178	0.174	0.23352	-18.522	-18.684
SPAC1556.05c	cgr1	viable	V	4.833	0.503	1.207	1.794	6.04	12.703	10.909	4.744	1.778	64.297	0.992563	0.149	0.030987	-20.684	-20.846
SPAC1556.06	meu1	viable	V	0.769	0.129	-0.0	0.364	3.001	7.138	6.773	2.196	0.283	12.729	0.717856	0.157	0.150835	-19.96	-20.122
SPAC1556.07	pmm1	inviable	E	2.912	0.488	-0.0	0.364	3.001	7.138	6.773	2.196	1.071	48.208	0.955539	0.203	0.072848	-16.322	-16.484
SPAC1556.08c	cbs2	viable	V	1.605	0.078	2.468	3.726	12.82	27.089	23.364	10.043	0.59	12.034	0.934681	0.114	0.090618	-24.391	-24.553
SPAC1565.01	rcf2	viable	V	0.599	0.033	0.0	1.114	9.176	21.826	20.711	6.715	0.22	6.13	0.9563	0.035	0.068581	-40.888	-41.051
SPAC1565.02c	rga10	viable	V	1.527	0.256	-0.0	0.364	3.001	7.138	6.773	2.196	0.562	25.279	0.41376	0.523	0.222183	-3.068	-3.23
SPAC1565.03	SPAC1565.03	viable	V	0.685	0.115	7.025	7.39	10.026	14.163	6.773	9.221	0.252	6.566	0.607278	0.321	0.236348	-9.89	-10.052
SPAC1565.04c	ste4	viable	V	1.065	0.178	1.553	1.917	4.554	8.691	6.773	3.749	0.392	16.021	0.868837	0.155	0.134499	-20.13	-20.292
SPAC1565.05	utp8	inviable	E	3.761	0.622	0.548	0.917	3.586	7.775	6.857	2.772	1.384	60.131	0.995083	0.092	0.023658	-27.41	-27.572
SPAC1565.06c	spg1	inviable	E	4.443	0.744	2.755	3.119	5.756	9.893	6.773	4.951	1.634	61.497	0.9832	0.232	0.05329	-14.443	-14.605
SPAC1565.07c	knd1	viable	V	0.807	0.135	2.43	2.795	5.431	9.568	6.773	4.626	0.297	11.437	0.922202	0.092	0.092752	-27.416	-27.578
SPAC1565.08	cdc48	inviable	E	3.946	0.626	1.178	1.563	4.347	8.715	7.152	3.497	1.452	60.061	0.986396	0.166	0.040541	-19.133	-19.295
SPAC15A10.01	atm1	condition-dependent	E	4.429	0.737	7.361	7.728	10.383	14.548	6.819	9.572	1.629	40.875	0.999798	0.027	0.006119	-44.473	-44.635
SPAC15A10.02	taf12	inviable	E	3.709	0.345	1.007	1.662	6.407	13.852	12.19	4.959	1.364	47.76	0.965701	0.242	0.066478	-13.853	-14.015
SPAC15A10.03c	rad54	viable	V	3.419	0.414	1.955	2.46	6.109	11.835	9.375	4.995	1.258	45.563	0.996048	0.08	0.02314	-29.382	-29.544
SPAC15A10.04c	zpr1	inviable	E	3.904	0.641	1.174	1.545	4.234	8.454	6.909	3.413	1.436	59.925	0.9948	0.101	0.025618	-26.088	-26.251
SPAC15A10.05c	mug182	viable	V	0.181	0.03	-0.0	0.364	3.001	7.138	6.773	2.196	0.067	2.999	0.225261	0.096	0.264443	-26.847	-27.01
SPAC15A10.06	nhx1	viable	V	1.095	0.049	0.267	1.637	11.546	27.094	25.457	8.521	0.403	9.367	0.897705	0.1	0.102249	-26.222	-26.384
SPAC15A10.07	SPAC15A10.07	viable	V	0.268	0.012	0.0	1.408	11.592	27.573	26.165	8.483	0.099	2.297	0.445644	0.11	0.229797	-24.893	-25.055
SPAC15A10.08	ain1	viable	V	1.253	0.21	-0.0	0.364	3.001	7.138	6.773	2.196	0.461	20.736	0.285757	0.555	0.270578	-2.23	-2.393
SPAC15A10.09c	pun1	viable	V	0.42	0.07	5.066	5.431	8.067	12.204	6.773	7.262	0.154	4.844	0.674506	0.132	0.203306	-22.398	-22.561
SPAC15A10.10	mde6	viable	V	-0.046	0.002	0.0	-1.408	-11.592	-27.573	-26.165	-8.483	-0.017	-0.007	-0.310869	0.106	0.381515	-25.463	-25.625
SPAC15A10.11	ubr11	viable	V	0.757	0.091	2.446	2.957	6.652	12.45	9.492	5.524	0.279	9.684	0.963837	0.057	0.068169	-34.058	-34.221
SPAC15A10.12c	tca17	inviable	E	4.626	0.66	4.647	5.075	8.171	13.029	7.955	7.226	1.702	52.559	0.997399	0.098	0.020457	-26.468	-26.63
SPAC15A10.13	ppk3	viable	V	0.886	0.148	3.464	3.829	6.465	10.602	6.773	5.66	0.326	11.64	0.669859	0.277	0.191217	-11.978	-12.141
SPAC15A10.15	sgo2	viable	V	3.458	0.579	17.084	17.448	20.085	24.221	6.773	19.28	1.272	2.831	0.768183	0.271	0.15497	-12.261	-12.423
