Systematic ID	Name	FYPOviability	DeletionLibrary_essentiality	0h	YES0	YES1	YES2	YES3	YES4	YES5	YES6
SPAC1486.09	nob1	inviable	E	0.0	0.92	1.783	1.783	1.783	1.783	1.783	1.783
SPAC1486.10	thi1	viable	V	0.0	-0.345	-0.327	-0.291	-0.397	-0.155	-0.25	-0.384
SPAC1486.11	fmc1	viable	Not_determined	0.0	0.231	0.11	0.335	-0.031	-0.001	0.855	0.895
SPAC14C4.01c	atg43	viable	V	0.0	0.136	0.183	0.073	-0.0	0.266	1.375	1.942
SPAC14C4.02c	smc5	inviable	E	0.0	0.575	1.187	0.406	1.514	0.679	0.621	1.719
SPAC14C4.03	mek1	viable	V	0.0	0.132	0.177	-0.192	-0.167	-0.32	-0.181	0.161
SPAC14C4.04	SPAC14C4.04	viable	V	0.0	0.045	0.071	0.172	-0.575	-0.194	-0.258	0.267
SPAC14C4.05c	man1	viable	V	0.0	-0.074	-0.479	-0.054	-0.748	-0.519	-0.599	-0.681
SPAC14C4.06c	nab2	viable	V	0.0	0.395	0.561	1.172	1.669	2.187	2.167	2.989
SPAC14C4.07	SPAC14C4.07	viable	V	0.0	0.173	0.262	0.087	-0.223	-0.36	0.125	0.013
SPAC14C4.08	mug5	viable	V	0.0	-0.044	0.267	0.093	0.139	0.12	0.061	-0.094
SPAC14C4.09	agn1	viable	V	0.0	0.352	0.244	-0.347	0.176	-0.417	-0.704	-0.476
SPAC14C4.10c	SPAC14C4.10c	viable	V	0.0	0.204	0.347	1.16	0.524	0.707	0.639	0.53
SPAC14C4.11	vtc2	viable	V	0.0	0.502	0.943	1.189	1.702	1.65	1.55	1.865
SPAC14C4.12c	laf1	viable	V	0.0	-0.153	-0.07	0.504	0.237	0.744	0.79	0.967
SPAC14C4.13	rad17	viable	V	0.0	0.134	0.33	0.542	0.931	1.167	1.391	1.494
SPAC14C4.14	atp1	viable	V	0.0	-0.066	0.728	1.435	1.338	1.654	1.925	2.415
SPAC14C4.15c	dpp1	viable	V	0.0	0.021	0.142	-0.134	0.362	0.045	0.192	0.331
SPAC14C4.16	dad3	viable	V	0.0	-0.002	0.18	0.035	0.641	0.657	1.41	1.821
SPAC1527.01	mok11	viable	V	0.0	0.255	0.187	0.095	-0.045	-0.02	-0.216	-0.015
SPAC1527.02	sft2	viable	V	0.0	-0.256	0.05	0.897	1.903	2.199	2.039	2.812
SPAC1527.03	slr1	viable	V	0.0	-0.584	0.107	0.707	0.042	0.136	0.213	0.284
SPAC1556.01c	rad50	viable	V	0.0	0.463	1.339	2.618	3.12	3.105	3.087	3.309
SPAC1556.02c	sdh1	viable	V	0.0	-0.533	-0.624	-0.525	-0.715	-0.814	-0.882	-0.702
SPAC1556.03	azr1	viable	V	0.0	-0.185	-0.174	-0.503	-0.596	-0.803	-0.518	-0.626
SPAC1556.04c	cdd1	viable	V	0.0	0.734	1.525	2.395	2.279	1.287	1.065	2.322
SPAC1556.05c	cgr1	viable	V	0.0	0.545	1.023	2.213	3.651	4.449	4.703	4.817
SPAC1556.06	meu1	viable	V	0.0	0.382	0.127	0.632	0.164	0.905	0.868	1.127
SPAC1556.08c	cbs2	viable	V	0.0	0.374	0.389	0.957	1.562	1.483	1.224	1.473
SPAC1565.01	rcf2	viable	V	0.0	0.074	0.125	0.217	0.385	0.43	0.277	0.732
SPAC1565.02c	rga10	viable	V	0.0	0.513	0.358	0.788	1.738	0.143	0.255	1.025
SPAC1565.03	SPAC1565.03	viable	V	0.0	-0.645	-0.013	0.232	0.504	0.287	0.604	0.239
SPAC1565.04c	ste4	viable	V	0.0	-0.099	0.228	0.21	0.575	0.423	0.621	0.688
SPAC1565.07c	knd1	viable	V	0.0	0.048	0.169	-0.16	-0.112	-0.135	-0.226	-0.22
SPAC1565.08	cdc48	inviable	E	0.0	-0.321	0.916	0.843	0.517	0.78	0.274	0.528
SPAC15A10.01	atm1	condition-dependent	E	0.0	0.035	0.684	2.14	2.499	2.604	2.723	2.835
SPAC15A10.02	taf12	inviable	E	0.0	-0.401	0.041	-0.047	1.56	1.931	1.931	1.931
SPAC15A10.04c	zpr1	inviable	E	0.0	0.395	2.073	2.527	2.6	3.059	3.059	3.059
SPAC15A10.05c	mug182	viable	V	0.0	0.136	0.239	0.552	0.114	2.02	0.163	0.008
SPAC15A10.06	nhx1	viable	V	0.0	-0.034	0.165	0.355	0.359	0.665	0.534	0.58
SPAC15A10.07	SPAC15A10.07	viable	V	0.0	0.941	0.39	0.421	-0.045	-0.046	-0.877	0.287
SPAC15A10.08	ain1	viable	V	0.0	0.297	1.307	0.239	0.978	1.459	1.101	0.298
SPAC15A10.09c	pun1	viable	V	0.0	0.228	-0.002	0.517	0.421	0.436	0.037	-0.152
SPAC15A10.10	mde6	viable	V	0.0	0.117	-0.015	0.074	-0.148	-0.072	0.342	0.236
SPAC15A10.11	ubr11	viable	V	0.0	0.666	1.411	1.736	2.049	1.924	1.874	1.979
SPAC15A10.12c	tca17	inviable	E	0.0	0.706	1.147	1.477	2.29	2.373	2.205	2.404
SPAC15A10.13	ppk3	viable	V	0.0	-0.05	0.538	-0.333	0.062	0.975	0.981	0.628
SPAC15A10.15	sgo2	viable	V	0.0	-0.046	0.355	0.31	0.288	0.621	1.259	0.729
SPAC15A10.16	bud6	viable	V	0.0	0.171	0.231	0.141	0.227	0.282	0.18	0.512
SPAC15E1.02c	SPAC15E1.02c	viable	V	0.0	0.461	1.071	2.556	0.971	1.878	0.791	1.492
SPAC15E1.04	hal3	viable	V	0.0	0.461	1.63	0.409	0.556	0.355	2.556	2.556
SPAC15E1.05c	ect1	viable	V	0.0	0.432	-0.457	2.221	1.221	2.221	1.083	0.551
SPAC15E1.06	vps29	viable	V	0.0	1.66	1.628	2.09	1.59	1.412	2.09	2.09
SPAC15E1.07c	moa1	viable	V	0.0	0.994	0.057	0.046	-0.466	-0.27	-0.121	0.303
SPAC15E1.08	naa10	inviable	E	0.0	0.593	1.591	2.753	3.337	3.448	3.29	3.428
SPAC15E1.09	grx2	viable	V	0.0	-0.155	-0.077	-0.094	-0.285	-0.231	-0.204	-0.277
SPAC15E1.10	fub1	viable	V	0.0	-0.275	-0.422	-0.471	-0.329	-0.3	-0.417	-0.302
SPAC15F9.01c	glm1	viable	V	0.0	0.006	-0.179	-0.312	-0.179	-0.49	-0.377	-0.107
SPAC15F9.02	seh1	viable	V	0.0	-0.193	0.312	0.794	0.984	1.571	0.933	0.891
SPAC16.01	rho2	viable	V	0.0	0.508	0.315	0.509	0.77	0.689	0.864	0.8
SPAC16.02c	srp2	inviable	E	0.0	0.525	1.945	2.107	2.665	2.665	2.554	2.652
SPAC16.03c	ura2	viable	V	0.0	-0.136	0.435	0.327	0.902	1.343	1.293	1.345
SPAC16.04	dus3	viable	V	0.0	0.114	-0.014	0.117	0.324	0.45	0.518	0.432
SPAC16.05c	sfp1	viable	V	0.0	0.479	0.834	2.175	2.133	2.458	3.398	3.932
SPAC1610.01	saf5	viable	V	0.0	-0.274	0.394	1.432	2.367	3.249	3.625	3.635
SPAC1610.02c	mrpl1	viable	V	0.0	-0.472	-0.533	0.828	1.385	1.989	2.114	1.912
SPAC1610.03c	crp79	viable	V	0.0	0.125	-0.03	0.254	0.138	-0.423	-0.25	0.413
SPAC1610.04	mmc1	viable	V	0.0	-0.191	-0.425	-0.658	-0.758	-0.664	-0.792	-0.502
SPAC1635.01	por1	viable	V	0.0	0.261	0.57	1.132	1.274	1.671	1.667	2.366
SPAC1639.01c	elo1	viable	V	0.0	-0.076	-0.32	-0.355	-0.378	-0.369	-0.375	-0.491
SPAC1639.02c	trk2	viable	V	0.0	-0.487	-0.321	-0.085	0.133	0.022	-0.208	0.021
SPAC167.01	ire1	viable	V	0.0	0.003	-0.036	0.366	0.373	0.433	0.299	0.268
SPAC167.04	pam17	viable	V	0.0	0.318	0.498	0.345	1.015	0.771	1.443	0.991
SPAC167.05	dbs2	viable	V	0.0	-0.135	0.047	-0.055	0.141	0.593	0.519	0.605
SPAC167.06c	mug143	viable	V	0.0	0.67	-0.271	0.928	-0.235	-0.271	-1.288	0.074
SPAC167.07c	hul5	viable	V	0.0	0.19	0.375	0.199	0.689	0.388	0.496	0.665
SPAC167.08	Tf2-2	unknown	Not_determined	0.0	0.125	-0.216	0.39	0.734	-0.264	0.985	0.914
SPAC167.09	pga1	unknown	Not_determined	0.0	0.279	0.403	0.031	0.117	0.214	0.047	0.24
SPAC1687.02	rce1	inviable	E	0.0	0.769	2.677	2.893	3.161	2.809	2.603	3.181
SPAC1687.03c	rfc4	inviable	E	0.0	0.507	1.905	1.012	1.905	1.905	1.905	1.905
SPAC1687.04	mcb1	inviable	E	0.0	0.655	1.116	1.167	3.003	3.003	1.866	1.939
SPAC1687.05	pli1	viable	V	0.0	0.52	0.661	0.959	1.26	1.752	2.049	2.413
SPAC1687.06c	rpl44	viable	V	0.0	-0.614	-0.42	-0.596	-0.595	-0.269	-0.451	-0.328
SPAC1687.07	SPAC1687.07	viable	V	0.0	-0.225	0.638	0.682	0.123	0.123	-0.413	1.059
SPAC1687.08	SPAC1687.08	viable	V	0.0	0.097	-0.812	-0.116	-0.528	0.051	-0.812	-0.372
SPAC1687.09	irs4	viable	V	0.0	0.156	-0.035	-0.154	-0.23	0.004	-0.045	0.218
SPAC1687.10	mcp1	viable	V	0.0	-0.324	0.182	-0.059	-0.534	-0.455	-0.521	-0.359
SPAC1687.11	spb1	inviable	E	0.0	0.036	1.933	1.524	1.933	1.933	1.933	1.933
SPAC1687.12c	coq4	condition-dependent	V	0.0	0.522	0.672	1.737	1.868	2.516	2.736	3.086
SPAC1687.13c	csn5	viable	V	0.0	0.148	0.422	1.498	0.541	0.925	1.078	0.96
SPAC1687.14c	SPAC1687.14c	viable	V	0.0	1.783	-0.105	0.342	0.783	0.645	1.105	0.719
SPAC1687.15	gsk3	viable	V	0.0	0.145	0.179	-0.055	0.35	0.77	1.357	0.67
SPAC1687.16c	erg31	viable	V	0.0	0.233	0.002	0.012	0.176	0.575	0.473	0.447
SPAC1687.17c	SPAC1687.17c	viable	V	0.0	-0.057	0.391	1.133	0.323	0.628	0.335	1.071
SPAC1687.18c	ssl3	inviable	E	0.0	0.46	0.94	2.479	2.937	3.425	3.214	3.328
SPAC1687.19c	qtr1	viable	V	0.0	0.465	-0.181	0.451	0.173	0.394	0.482	0.047
SPAC1687.20c	mis6	inviable	E	0.0	-0.043	0.104	0.273	0.219	0.549	1.036	0.857
SPAC1687.21	SPAC1687.21	viable	V	0.0	-0.619	0.134	-0.672	-0.255	-0.553	-0.569	-0.36
SPAC1687.22c	puf3	viable	V	0.0	0.161	-0.143	0.136	-0.166	0.27	0.822	0.318
SPAC1687.23c	SPAC1687.23c	viable	V	0.0	-0.021	-0.149	0.455	0.408	0.104	0.15	0.052
SPAC16A10.01	SPAC16A10.01	viable	V	0.0	0.058	-0.012	0.186	-0.146	0.029	-0.093	0.526
SPAC16A10.02	sub1	viable	V	0.0	-0.103	0.226	0.173	-0.011	0.111	0.406	0.326
SPAC16A10.03c	SPAC16A10.03c	viable	V	0.0	0.284	0.825	1.214	1.344	1.373	1.197	1.453
SPAC16A10.04	rho4	viable	V	0.0	0.617	0.229	-0.316	-0.104	0.147	-0.301	0.168
SPAC16A10.05c	dad1	viable	V	0.0	0.373	0.454	0.681	1.358	1.788	2.328	2.515
SPAC16A10.06c	nse2	inviable	E	0.0	0.566	0.885	1.633	2.471	2.761	2.954	3.249
SPAC16A10.07c	taz1	viable	V	0.0	0.278	0.717	1.152	1.271	1.585	1.765	2.046
SPAC16A10.08c	mug74	unknown	Not_determined	0.0	-0.48	-0.868	0.036	-0.928	-0.473	-0.326	0.352
SPAC16C9.01c	SPAC16C9.01c	viable	V	0.0	-0.422	-0.424	0.047	0.106	0.041	-0.196	-0.16
SPAC16C9.02c	mta1	viable	V	0.0	-0.188	0.026	-0.288	0.018	0.21	0.314	0.327
SPAC16C9.04c	mot2	viable	V	0.0	0.263	1.345	1.153	1.788	1.87	2.477	2.284
SPAC16C9.05	cph1	condition-dependent	V	0.0	-0.177	0.096	0.086	1.298	1.43	1.469	1.583
SPAC16C9.06c	upf1	viable	V	0.0	0.336	0.627	1.045	1.488	1.73	1.515	1.549
SPAC16C9.07	pom2	viable	V	0.0	0.116	0.212	0.371	0.435	0.431	0.641	0.551
SPAC16E8.01	shd1	viable	V	0.0	0.163	0.022	-0.061	0.225	0.144	0.182	0.126
SPAC16E8.04c	aro7	inviable	E	0.0	1.905	0.42	1.905	1.905	1.905	1.905	1.905
SPAC16E8.05c	SPAC16E8.05c	viable	V	0.0	0.237	-0.277	-0.328	-0.386	-0.263	-0.254	-0.547
SPAC16E8.06c	nop12	viable	V	0.0	0.086	0.247	0.19	0.058	0.267	0.148	0.322
SPAC16E8.07c	vph1	inviable	E	0.0	1.14	1.932	2.819	2.819	2.819	2.819	2.819
SPAC16E8.08	pos1	viable	V	0.0	0.1	-0.3	0.206	-0.279	0.115	0.044	-0.037
SPAC16E8.09	scd1	viable	V	0.0	0.469	1.145	1.346	1.835	1.947	1.816	1.821
SPAC16E8.10c	rsm7	inviable	E	0.0	0.448	1.102	2.11	2.203	2.087	2.132	2.167
SPAC16E8.11c	tfb1	inviable	E	0.0	2.221	2.221	2.221	2.221	2.221	2.221	2.221
SPAC16E8.12c	png3	viable	V	0.0	-0.151	-0.38	-0.528	-0.603	-0.603	-0.631	-0.573
SPAC16E8.13	SPAC16E8.13	viable	V	0.0	0.551	0.254	0.445	0.675	0.407	0.52	0.809
SPAC16E8.14c	tae1	viable	V	0.0	-0.205	-0.053	-0.443	-0.533	-0.098	-0.485	-0.576
SPAC16E8.15	tif45	inviable	E	0.0	-0.607	1.343	0.209	-0.172	0.627	1.063	0.93
SPAC16E8.17c	sca1	viable	V	0.0	0.448	0.013	1.027	1.118	0.805	0.546	0.528
SPAC16E8.18	SPAC16E8.18	viable	V	0.0	-0.227	0.121	0.36	-0.159	-0.075	0.105	1.378
SPAC16E8.18c	tam5	unknown	Not_determined	0.0	0.137	-0.017	0.228	0.006	0.291	0.178	-0.041
SPAC1705.02	SPAC1705.02	viable	V	0.0	-0.091	-0.056	-0.009	-0.146	0.197	0.213	0.07
SPAC1705.03c	ecm33	viable	V	0.0	0.284	0.575	0.953	1.685	2.518	2.939	3.374
SPAC1751.01c	gti1	viable	V	0.0	-0.169	-0.248	-0.534	-0.467	-0.631	-0.763	-0.564
SPAC1751.02c	rsm19	inviable	E	0.0	0.146	2.485	2.468	4.044	3.467	3.178	4.115
SPAC1751.04	loc1	viable	V	0.0	0.154	-0.083	-0.663	-0.712	-0.426	-0.612	-0.498
SPAC1782.01	ecm29	viable	V	0.0	0.108	0.285	0.343	0.229	0.673	0.564	0.72
SPAC1782.02c	SPAC1782.02c	viable	V	0.0	-0.233	-0.156	0.215	0.316	0.18	0.164	-0.308
SPAC1782.03	saf3	inviable	E	0.0	-0.311	-0.266	-0.062	-0.039	-0.281	-0.064	0.035
SPAC1782.04	cox24	viable	V	0.0	1.02	0.905	-0.019	0.413	0.657	0.547	1.16
SPAC1782.05	ypa2	viable	V	0.0	0.452	0.569	1.6	2.485	2.656	3.221	3.449
SPAC1782.06c	phb1	viable	V	0.0	0.019	0.003	-0.324	-0.787	-0.589	-0.323	-0.554
SPAC1782.07	qcr8	viable	V	0.0	-0.114	-0.334	-0.118	0.137	0.231	0.194	0.644
SPAC1782.08c	rex3	viable	V	0.0	0.019	0.344	0.167	-0.001	-0.164	0.553	0.593
SPAC1782.09c	clp1	viable	V	0.0	-0.073	0.233	-0.185	0.231	0.162	-0.029	0.516
SPAC1782.11	met14	viable	V	0.0	-0.373	-0.42	0.509	0.695	0.567	0.241	-0.419
SPAC1782.12c	SPAC1782.12c	viable	V	0.0	0.208	0.167	0.374	0.25	1.014	0.554	2.663
SPAC1783.01	SPAC1783.01	viable	V	0.0	-0.133	-0.199	-0.347	-0.733	-0.625	-0.361	-0.273
SPAC1783.02c	vps66	viable	V	0.0	0.018	0.332	1.089	2.01	2.808	3.327	3.77
SPAC1783.03	fta2	inviable	E	0.0	0.209	0.14	1.008	1.984	2.523	3.329	4.158
SPAC1783.04c	hst4	viable	V	0.0	0.311	1.297	2.202	2.886	3.78	4.165	4.312
SPAC1783.05	hrp1	viable	V	0.0	0.055	0.149	0.076	0.178	0.093	0.162	0.211
SPAC1783.06c	atg12	viable	V	0.0	-0.492	-0.486	-0.575	-0.681	-0.405	-0.738	-0.724
SPAC1783.07c	pap1	viable	V	0.0	-0.258	-0.15	-0.186	-0.47	-0.783	-0.579	-0.216
SPAC1783.08c	rpl1502	viable	V	0.0	0.082	0.539	0.433	1.825	2.164	2.469	3.244
SPAC1786.01c	ptl2	viable	V	0.0	-0.206	0.075	0.232	0.748	0.166	0.613	-0.229
SPAC1786.02	plb2	viable	V	0.0	0.265	0.369	1.935	1.828	0.627	1.691	1.158
SPAC1786.04	SPAC1786.04	viable	V	0.0	0.815	-0.181	-0.486	-0.602	0.043	0.771	1.222
SPAC17A2.01	bsu1	viable	V	0.0	0.076	-0.075	-0.164	-0.475	-0.479	-0.444	-0.312
SPAC17A2.02c	tlc4	viable	V	0.0	-0.793	-0.745	-1.259	0.123	0.123	0.123	-0.893
SPAC17A2.04c	cns1	inviable	E	0.0	0.208	1.392	2.088	2.318	2.318	2.143	2.318
SPAC17A2.05	osm1	viable	V	0.0	-0.066	-0.138	-0.154	-0.005	-0.441	-0.346	-0.257
SPAC17A2.06c	vps8	viable	V	0.0	0.054	0.416	0.632	0.836	1.077	0.747	0.759
SPAC17A2.07c	SPAC17A2.07c	viable	V	0.0	-0.098	-0.177	-0.369	-0.557	-0.285	-0.538	-0.796
SPAC17A2.08c	ntr2	condition-dependent	E	0.0	-0.003	0.552	2.013	3.02	3.78	4.16	4.411
SPAC17A2.09c	csx1	viable	V	0.0	-0.041	0.062	-0.076	0.74	0.506	0.642	0.756
SPAC17A2.10c	SPAC17A2.10c	viable	V	0.0	0.468	0.094	0.237	0.697	1.027	0.019	1.017
SPAC17A2.11	SPAC17A2.11	viable	V	0.0	0.186	-0.053	0.7	0.923	0.275	0.022	0.7
SPAC17A2.12	rrp1	viable	V	0.0	0.047	0.041	0.133	0.139	0.078	0.161	0.299
SPAC17A2.13c	rad25	viable	V	0.0	0.949	0.214	0.916	1.8	0.936	0.778	1.641
SPAC17A2.14	mnr2	viable	V	0.0	-0.499	-0.031	-0.106	0.354	0.297	0.141	0.517
SPAC17A5.01	pex6	viable	V	0.0	0.066	0.332	0.528	0.341	0.373	0.466	0.5
SPAC17A5.02c	dbr1	viable	V	0.0	0.156	0.582	1.333	2.109	3.178	4.237	4.397
SPAC17A5.04c	mde10	viable	V	0.0	-0.066	-0.19	-0.39	0.442	0.429	0.731	0.411
SPAC17A5.05c	SPAC17A5.05c	viable	V	0.0	-0.003	0.172	0.243	0.162	-0.07	-0.119	0.201
SPAC17A5.06	ptr8	inviable	E	0.0	0.074	-0.053	-0.098	-0.009	0.193	0.148	0.134
SPAC17A5.07c	ulp2	condition-dependent	V	0.0	0.121	0.741	1.633	2.375	2.571	2.921	3.129
SPAC17A5.08	erp2	viable	V	0.0	0.36	0.641	1.611	1.857	2.385	2.754	2.495
SPAC17A5.11	rec12	viable	V	0.0	0.113	-0.142	0.056	0.35	0.455	0.254	0.814
SPAC17A5.12	ucp7	inviable	E	0.0	0.657	2.13	3.829	4.954	5.191	5.037	5.144
SPAC17A5.14	exo2	viable	V	0.0	-0.013	0.687	1.44	2.157	2.425	2.632	2.601
SPAC17A5.16	ftp105	viable	V	0.0	0.218	0.156	0.211	0.71	0.714	0.608	1.14
SPAC17A5.18c	rec25	viable	V	0.0	0.536	0.052	0.942	0.577	0.944	0.052	0.854
SPAC17A5.19	SPAC17A5.19	viable	Not_determined	0.0	-0.55	-0.171	-0.005	-0.182	-0.199	0.381	0.861
SPAC17C9.01c	nuc2	inviable	E	0.0	0.038	0.298	0.217	0.498	0.562	0.603	0.76
SPAC17C9.02c	lys7	condition-dependent	V	0.0	0.028	-0.913	-0.024	-0.462	-0.079	-0.256	-1.076
SPAC17C9.03	tif471	inviable	E	0.0	0.379	0.137	1.103	1.652	1.777	1.877	1.951
SPAC17C9.05c	pmc3	viable	V	0.0	-0.113	0.179	-0.091	-0.006	0.201	0.769	1.544
SPAC17C9.06	sam50	inviable	E	0.0	-0.127	2.221	2.221	2.221	1.543	1.083	2.221
SPAC17C9.07	alg8	viable	V	0.0	-0.019	0.047	0.206	0.247	0.399	0.558	0.782
SPAC17C9.08	pnu1	viable	V	0.0	-0.073	0.006	-0.039	0.064	0.218	0.326	0.445
SPAC17C9.09c	tim13	viable	V	0.0	-0.285	0.533	-0.229	-0.049	0.183	-0.104	0.411
SPAC17C9.10	stm1	viable	V	0.0	0.149	0.076	0.377	0.192	0.452	0.36	1.071
SPAC17C9.11c	SPAC17C9.11c	viable	V	0.0	-0.064	-0.031	0.327	0.223	0.215	0.29	0.494
SPAC17C9.12	scs22	viable	V	0.0	0.202	-0.155	-0.304	-0.585	-0.395	-0.355	-0.442
SPAC17C9.13c	cut8	condition-dependent	V	0.0	0.063	0.992	1.976	3.287	3.431	3.533	3.543
SPAC17C9.14	pex19	viable	V	0.0	0.497	0.461	0.0	0.776	0.143	1.121	0.533
SPAC17C9.16c	mfs1	viable	V	0.0	0.77	-0.139	0.623	0.012	0.17	0.384	0.161
SPAC17D4.01	pex7	viable	V	0.0	0.275	0.083	-0.422	-0.414	-0.116	-0.229	-0.065
SPAC17D4.02	cdc45	inviable	E	0.0	0.007	0.649	1.914	4.316	3.178	3.638	4.316
SPAC17D4.03c	cis4	viable	V	0.0	-0.333	-0.451	-0.072	0.004	-0.11	-0.173	-0.055
SPAC17D4.04	trm401	viable	V	0.0	-0.002	-0.054	-0.079	0.358	0.471	0.426	0.471
SPAC17G6.02c	tco1	viable	V	0.0	-0.371	-1.117	-1.21	-0.872	-0.207	-1.117	-0.989
SPAC17G6.03	SPAC17G6.03	viable	V	0.0	0.129	-0.025	0.291	1.084	0.305	0.545	0.167
SPAC17G6.04c	cpp1	viable	V	0.0	1.09	1.361	2.222	2.78	2.47	3.005	2.659
SPAC17G6.05c	bro1	viable	V	0.0	0.423	0.631	0.501	0.404	0.43	0.678	0.74
SPAC17G6.06	rps2401	viable	V	0.0	0.976	0.087	2.765	2.765	1.627	2.087	0.67
SPAC17G6.08	pep7	viable	V	0.0	-0.093	-0.146	0.057	0.161	0.237	0.216	0.348
SPAC17G6.09	sec62	inviable	E	0.0	-0.158	-0.397	-0.46	0.281	0.208	0.239	0.336
SPAC17G6.10	ssr1	inviable	E	0.0	0.505	1.961	3.205	3.152	2.911	3.648	3.648
SPAC17G6.11c	ghs2	inviable	E	0.0	-0.188	1.645	1.627	2.096	1.749	2.235	2.003
SPAC17G6.12	cul1	inviable	E	0.0	0.442	1.554	2.553	2.784	3.246	3.389	3.017
SPAC17G6.13	slt1	viable	V	0.0	0.3	-0.069	0.012	-0.442	-0.018	-0.585	-0.428
SPAC17G6.15c	fsf1	viable	V	0.0	0.411	0.633	0.672	0.242	0.694	0.61	0.541
SPAC17G6.16c	ysh1	inviable	E	0.0	0.202	2.289	2.736	3.177	3.499	3.499	3.113
SPAC17G6.17	pof8	viable	V	0.0	0.732	1.809	1.954	2.61	1.642	1.732	1.939
SPAC17G8.01c	trl1	inviable	E	0.0	1.358	1.295	1.328	2.221	2.221	1.083	2.221
SPAC17G8.02	urh2	inviable	E	0.0	-0.541	0.346	0.589	0.664	1.036	1.039	0.432
SPAC17G8.03c	bur6	inviable	E	0.0	0.268	1.384	0.837	1.76	2.339	1.889	2.548
SPAC17G8.05	med20	viable	V	0.0	0.264	0.58	0.68	1.5	2.317	2.698	2.906
SPAC17G8.08c	gdt2	viable	V	0.0	-0.092	0.366	0.205	0.148	0.644	0.403	0.303
SPAC17G8.09	shg1	viable	V	0.0	-0.055	0.148	-0.142	0.202	0.184	0.626	0.625
SPAC17G8.10c	dma1	viable	V	0.0	-0.27	-0.596	0.418	-0.58	0.322	0.123	0.045
SPAC17G8.11c	imt3	viable	V	0.0	0.013	0.351	0.895	1.065	0.908	1.09	0.909
SPAC17G8.12	sec3	condition-dependent	E	0.0	0.415	1.541	2.4	2.801	3.35	3.456	3.881
SPAC17G8.13c	mst2	viable	V	0.0	0.146	0.445	0.882	1.019	1.059	1.072	1.202
SPAC17G8.14c	pck1	viable	V	0.0	0.202	-0.028	0.252	0.079	0.242	0.686	0.669
SPAC17G8.15	wip1	condition-dependent	Not_determined	0.0	0.113	1.098	2.403	2.57	2.662	2.776	2.855
SPAC17H9.01	cid16	viable	V	0.0	-0.022	0.045	0.096	0.252	0.517	0.545	0.999
SPAC17H9.02	mtl1	inviable	E	0.0	0.519	1.273	2.29	2.693	3.019	3.039	3.173
SPAC17H9.03c	rdl1	viable	V	0.0	1.767	-0.557	-0.345	-0.83	-0.604	1.951	-0.286
SPAC17H9.04c	dri1	viable	V	0.0	0.21	0.368	0.462	1.012	1.29	0.82	1.357
SPAC17H9.05	ebp2	inviable	E	0.0	0.801	0.88	1.499	2.128	2.605	2.648	3.307
SPAC17H9.06c	SPAC17H9.06c	viable	V	0.0	0.153	-0.089	0.31	1.18	0.829	0.508	1.2
SPAC17H9.07	srp21	inviable	E	0.0	0.142	0.663	0.776	0.603	0.802	1.134	1.505
SPAC17H9.08	leu5	viable	V	0.0	-0.454	-0.205	0.197	1.327	2.153	2.271	3.24
SPAC17H9.09c	ras1	viable	V	0.0	-0.007	0.123	0.319	0.527	0.653	0.443	0.837
SPAC17H9.10c	ddb1	viable	V	0.0	0.231	0.847	1.612	2.552	2.653	3.005	3.374
SPAC17H9.12c	cyc2	viable	V	0.0	-0.591	-0.316	-0.423	-0.877	-0.286	-0.014	-0.064
SPAC17H9.14c	pdi2	viable	V	0.0	0.165	0.46	0.453	0.437	1.019	0.609	1.641
SPAC17H9.17c	mdm10	inviable	E	0.0	0.088	1.258	2.787	2.938	2.915	2.86	2.938
SPAC17H9.18c	SPAC17H9.18c	viable	Not_determined	0.0	0.185	0.369	0.241	0.796	0.712	0.303	0.63
SPAC17H9.19c	cdt2	viable	V	0.0	0.634	1.374	2.234	2.602	2.883	2.989	3.269
SPAC17H9.20	psc3	inviable	E	0.0	0.505	1.806	1.269	1.662	1.492	1.618	1.54
SPAC1805.01c	ppk6	viable	V	0.0	-0.013	0.168	0.267	0.391	0.376	0.506	0.5
SPAC1805.02c	etf2	viable	V	0.0	0.1	0.379	0.229	0.667	0.888	0.451	0.305
SPAC1805.03c	trm13	viable	V	0.0	0.068	-0.265	0.102	0.052	0.07	-0.036	-0.066
SPAC1805.04	nup132	viable	V	0.0	0.13	0.166	0.264	0.522	1.124	0.906	1.383
SPAC1805.05	cki3	viable	V	0.0	0.432	-0.776	-0.833	0.096	-0.135	-0.522	-0.03
SPAC1805.06c	hem2	viable	V	0.0	1.905	1.905	1.905	1.905	1.905	1.227	1.905
SPAC1805.07c	dad2	viable	V	0.0	-0.048	0.35	0.358	0.949	1.199	1.294	1.755
SPAC1805.08	dlc1	viable	V	0.0	-0.157	0.591	0.273	0.065	0.387	0.52	0.128
SPAC1805.09c	fmt1	viable	V	0.0	-0.112	-0.088	-0.489	-0.785	-0.758	-0.514	-0.796
SPAC1805.10	ccz1	viable	V	0.0	0.798	1.767	2.466	2.723	2.862	2.635	2.795
SPAC1805.11c	rps2602	viable	V	0.0	0.771	2.809	3.067	2.788	3.067	3.067	3.067
SPAC1805.12c	ubi2	viable	V	0.0	-0.003	-0.079	0.296	0.828	1.463	1.567	1.798
SPAC1805.13	rpl14	viable	V	0.0	0.217	1.201	1.582	2.437	2.758	4.29	5.126
